V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
0,0,0,0,0,1.016,0,0.0758,1.0302,0,0,217.862,0,10.3271,0,0,0,-2.8781,87.6436,-0.4335,0,0,0,0,0,0,0,0,0,0,12.0669,0.2107,18,0,3.5278,0,115.539,0,0,36.749,0.2989,0,0,0,26.7473,0,0,0,0,0.3255,0,13.7051,0.0774,0,0
1,87.927,0,0,0,0.9672,0,0.0355,0,0,96.7134,112.481,0,42.6867,0,0,0,0,0,0,7.7789,0,0,6.0546,0.0341,0.849,0,62.368,0,-2,0,0,0,0,-0.0041,0,0,0,0,0,0,29.7588,0,0,30.3815,0,0,0,0,-0.4126,0,14.0792,0,0,0
0,1,0,0,0.5919,0,0,0,0,0,0,0,0,16.4905,0,-0.49,0,0,0,0.1691,142.416,0,0.5896,0,0,-1,0,74.3573,0,0.684,28.7451,0,0,0.1228,0,0.4059,0,0.8389,0,0,0,12.0455,0,98.9977,0,0,0,0.093,104.814,0,0,0,0,0,0
0,0,0,0.598539,0.5581,0,0.4174,0,0.1078,0,0,147.577,0,0,0,0,0,0,83.8851,-1.9062,0,0,0,0,0,0,0,0,1,-0.8194,0,0,0,0.3272,0,0,94.6725,126.7,0,0,0,0,0,0,0,0.7161,0,0,101.17,0.7391,39.4114,18.4577,0,0,0
0.37,0,0,0.5192,0.8818,0,0,0,0,0,0,0,28.0857,31.4999,33.9657,1.2037,0,0,0,5.8584,0,0,0,7.0583,0,-0.2361,0.8122,54.7515,0.2361,0,0,0.2179,0,0,0,0,0,0,114.733,0,0,27.718,0,0,0,0,1,0,98.7001,0,0,0,0,0,0
0.024,0,0,0,0.059,0,0,0,0,117.38,129.237,0,35.849,0,0,0,-0.0348,-0.918,74.7001,0,0,0,0,0,0,14.6299,0,0,1.017,0,13.9558,0.2474,0,0.2555,3.9063,0,0,0,0,38.6637,0,0,12.4878,0,0,0,0,0,89.5168,0,0,0,0,0.1799,0
0,0,0.3521,0.598,0.9273,0.9875,0,0,0,0,0,0,56.0455,0,0,2.2758,1.1776,0,0,-1,0,8.818,0,3.7238,0,0,0,0,1,0,0,0.2136,17.0715,0,0,1.208,0,0,0,0,0,0,0,68.8914,0,0,0,0,0,0,18.9405,2.7542,0.1262,0,0
0,0,0.2556,0,0.4209,0,0.2155,0,0,0,0,0,44.099,39.55,0,-0.0632,-0.0634,0,0,0,3.5776,0,0,0,0,0,0,82.2444,0,0,0,0,12.0304,0,0,0,73.5479,0.4813,0,9.4905,0.0815,0,0,0,26.5868,0.5168,0,0,0,1.5193,46.4939,0,0,0,0
0,0.1604,0,0.7518,0,0,0,0,0,105.38,0,0,13.6884,0,15.7384,0,0,-0.1699,0,0,5.0753,3.8286,1.6334,2.2901,0,0,0,0,0,2.8242,37.6662,0,0,0,-0.9509,0,133.784,0,0,0,0,0,0,96.5957,0,0.5664,0,0.0173,0,0,0,0,0,-0.85,0
0.055,0,0.1806,0,0,0.117,0.174,0,0,0,0,0,0,0,0,0,-0.4371,0,82.0293,0,0,0,0,1.4533,0,2.4249,0.2944,0,0.1458,-0.231,0,0.47,20.7884,0.2729,0,0,0,0.45,0,0,0.9071,10.5978,0,0,0,0,0,0,0,0,3.7597,0,0,0,0
0,0.9354,0,0,0,0,0,0,0.47,139.687,0,76.969,0,0,50.8256,0,0,-0.0663,78.1421,-1.3685,0,0,0,0,0,49.3165,0,69.5404,0.225,3.0386,20,0,0,0.2356,0,-0.5261,0,0,0,0,0.2235,0,12.7262,0,0,0,0,0,116.484,0,0,0,1,0,0
0,0.0813,0.2792,0,0,0,0,0,0,0,0,0,0,0,0,-0.1375,0,-0.5641,80.686789,0,0,6.4117,0,2.1268,0,0,0,69.8279,1,0,14.4131,0.2801,0,0,0,0,107.596,0,0,78.7761,0,34.9244,0,104.619,13.2569,0,0,0,84.36,0,0,0,0,0.1474,0
0,0,0,0.5221,0,0,0,0,1.0168,0,0,0,0,16.4365,0,0,0,-10.8762,0,0.5261,1,3.8276,0,0.0754,-8.0816,0,0,94.6385,1,0.3444,41.1778,0.2706,0,0,0,0,0,0,0,0,0,0,22.524,0,0,0,0,0,106.464,0,13.3291,0,0,0.15,0
0,0.6292,0.065,0,0,0,0,0,0,162.293,122.944,148.68,0,33.4608,0,-0.8986,0,0,0,2.7001,0,0,0,0,-0.9151,0.9441,0,0,0,0,0,0,0,0.2319,0,0,0,0.5194,106.66,0,-0.7032,1.08,0,87.1674,55.989,0,0,0,0,0,36.9481,0,0,0,0
19.24,0,0.1354,0,0,0,0,0.023,0,0,110.339,0,0,0,0,0,0,0,0,-0.6794,0,0,1.8606,0,0,-0.0031,1.5365,0,0,0,0,0.727,7.8123,0,0,0,120.436,0,140.787,0,1.2168,0,0,107.356,0,0.439,0,0,0,0.5193,0,15.6809,0.0288,0,0
0,0,0,0,0.5984,0,0,0,0.4334,86.6019,0,65.7695,0,0,0,0,0,1.5461,62.8357,0,-0.136874,13.3514,0,0,0,0,0,82.5261,0,0,9.266681,0,0,0,0,-1.0481,0,0,0,30.7186,-1,0,0,0,0,0,0,14.1512,0,1.1526,0,10.4161,0.0138,28.4156,0
0,0,0,0.2965,0,0,1,0,0,81.1389,0,0,0,0,0,0,0.0208,0,0,0,0,11.9657,0,0,0.2694,0,0.0151,0,1,0,31.3595,0,0,0,0,-0.0186,0,0.108364,0,0,1.8014,0,0,112.558,0,0.4798,0,0.0775,96.0889,0,33.3236,0,0,0,0
0.2188,0,0,0,0,0,0,0,1.0327,0,0,0,77.8357,0,61.5826,0.4371,0,0,65.8691,-0.016,0,0,4.1595,0,0,0,0,82.2845,0.3167,0,57.1455,0.0785,0,0,0,0,0,0.1208,0,41.5579,0,44.1606,0,0,0,0,0,0,0,0,51.3136,5.8681,52.9244,0,0
0,0,0,0.5137,0,0,0,0,0,96.6459,0,58.916,0,37.1676,0,0,1.2275,0,0,0,-0.7245,0,2.0567,0,0,0.6671,0,0,0,0,31.15,0,0,0.2483,0,0,125.673,0,126.556,0,12.9,0,11.6837,128.45,0,105.075,0,0.0188,0,0,36.0479,3.4071,0,0,0
0,0,0,0,0,0.0858,0,0.6699,0.2763,42.642,0,0,0,31.2772,0,1.133,1.0852,0,0,0,0,0,3.8285,0,0,0,0,75.5478,0.4104,-7.1205,28.9556,0.4794,0,0,0,0,0,0.1167,103.096,0,0.2758,13.3336,0,73,0,0,0,0,0,0,6.9774,0,0,0,0
0,0,0,0.5141,0,0,0.18,0,0,122.15,164.969,158.424,0,0,33.7123,-0.07591,0,0,0,0,0,0,0,0,-0.2962,0,-1.1175,0,0,0,0,0,12.2837,0,-0.9259,0.2943,0,0.7222,0,0,0,0,21,90.3326,0,0,0,0,123.744,0,0,24.6108,0,0,0
0,0,0,0,0,0.9961,0,0,0,0,0,0,49.4126,0,0,0,-0.0412,0,71.6018,0,0.2453,0,0,0,0,0,0.0646,68.4248,0.0583,0,40.2786,0,0,0.273589,0,0,116.335,0,112.91,0,0,0,0,0,41.1552,0.6568,0,0.0338,0,1.0349,0,6.4133,0,0.3149,0
0,0.3528,0.2056,0,0,0,0,0,0,-0.335,0,0,0,30.6336,30.1575,-0.2396,0,0,0,0,0,9.979,0,0,-0.9061,-0.01,0,0,0,0,0,0,0,0,0,0.4187,0,0.0361,117.034,0,0,0,0,100.05,0,0.648,0,1.0812,0,0,0,0,0.0878,0.0682,0
0,0,0.3083,0,0,0,0,0,0,0,99.3725,0,17.2768,0,0,0,0.0969,0,0,0,-0.6148,2.7252,0,0,0,0,0,87.7336,1,-0.6588,10.9245,0.1623,0.6887,0.391,0,1.0579,0,0,135.651,0,0,0.0496,0,0,0,0.5033,0,0,0,0,0,11.5343,0,0,0
0.088,0,0.7271,0,0.7869,0,0,0,0,0,154.883,152.516,0,0,0,-0.1811,0,0,0,2.9686,0,4.859,0.9244,0,0,0,0,0,1,1.4827,0,0,0,0.4083,18.2939,0,0,0,0,0,0,0,17.054,101.13,37.9131,0,0,0,0,-0.0257,0,0.706192,0,0,0
0,0,0.1167,0,0,0.9997,0.086,0,0,0,0,0,19.8256,0,0,0,0,-0.5183,0,2.8953,0,0,0,0,-0.2473,-1.3582,0,83.9571,1,0,0,0.0971,0,0,0,0,150.729,0,0,0,0,45.4667,0,0,46.3846,0.9062,0,0.0296,86.4985,0,34.0643,0,0,0,0
1,0.6159,0,0,0.8682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3594,0,0,0,0,-0.8205,0,0.1555,0,0,0,31.9089,0,0,0,0,0,87.6563,0,127.881,21.6013,-0.2881,0,6.7578,96.8443,0,0.5122,0.367101,0,0,0,0,15.2382,0.0561,0.2791,0
0.1163,0,0,0,0.7861,0,0,0.0304,0,0,25.77746,0,25.4155,24.1794,0,1.4087,0,0,0,0,0,0,0,0,0,29.6731,0,0,0,0,0,0,0,0,0,0,103.052,0.4125,110.571,41,0,17.7589,16.2341,0,26.8595,0.5076,0,0,121.564,0.2753,43.2712,0,0,0,0
0.1257,0.5896,0,0,1.0815,0.5391,0,0,0,17.7881,145.318,0,0,0,0,0,0,-0.2967,0,0,0,20.5772,0,0,0,0,-0.3523,0,0,0,14.3854,0.217,7.3079,0.2455,0,0,83.9171,0.2587,0,0,0,0,19.18,0,38.1466,0,0,0,76,0,0,5.8674,0,0,0
1,0,0,0,0,0.9081,0,0,0,0,0,0,31.5183,0,8.695,0,0,10.4,0,0,-7.2443,11.7693,4.477,0,-0.7114,0,-0.4592,0,0,0,0,0,0,0,0,0,0,0.0979,138.331,41.1878,0,39.0546,14.6758,0,0,0,0,0,0,-0.7001,45.9187,0,0,0.1331,0
0,0,0,0.2361,0,0,0,0,0,0,0.296062,0,0,0,0,-0.3131,0,-0.266,80.67571,-1.5995,9.0255,0,0,0,0,0,-0.9256,0,1,3.8795,0,0.3701,0,0,0,0,0,0,0,41.1822,0,0,2.5087,0,57.6964,0.6228,0,0,0,0,45.8996,2.6555,0,0,0
0,0,0,0.149,0.5987,0,0.2126,0,1.0172,0,0,0,23.0598,0,0,0,0,0,0,0,0,4.3976,0,2.757512,0,0.2733,0,0,0,0,0,0.2819,17.8789,0,-5.8476,0,0,0.3278,106.472,0,0,52.6299,0,0,33.0377,0,0,0.0759,0,0.2021,49.6264,0,0,0,0
0,0,0,0.6821,0,0.1583,0,0,0,166.012,170.947,0,0,0,0,-0.9073,0,-0.5389,0,0,0,0,0,2.18,-1.1467,-0.2193,0,0,1,-0.3762,0,0,0,0,0,-0.598,3.9,0,0,27.2463,0,0,0,0,30.234,0,0,0,113.354,0,0,0,0.0848,0,0
0,0,0,0,0,1.0776,0.1386,0,1.0519,0,0,0,0,0,42.4133,0,0,0.7207,0,0,-5.2422,0,1.1379,0,0,0,1.2323,65.2749,0,0,42.5096,0,0,0,0,0,100.882,0,138.483,15.9847,-0.6159,0,2.8986,99.8279,38.789027,0.7,0,0,0,0,0,0,0,0,0
0,1,0,0.3695,0.5194,0,0,0,1.0107,0,0,87.155,24.2765,0,34.2372,0,0,0.10453,0,0,0,0,0,0,-0.239,0,0,42.7591,0,0,0,0,0,0,-2.0557,0,0,0,0,0,0,37.469,15.6379,117.917,9.14,1.0707,0,0,122.968,-0.0271,0,0,0,0,0
0,0,0,0.4856,0,0.6851,0,0.0154,0.81,0,0,0,17.2331,0,0,1.009865,0,0,0,0,0,4.3364,0,0,0,1.0844,0,54.6331,0,0,0,0.5567,0,0,0,0,0,0.1208,0,42.786911,0.1742,0,0,87.0592,0,0,0.424,0,0,-1.0589,51.6019,0,0,0.7,0
0,0,0,0,0,0,0.1593,0,0,0,145.089,0,20.6878,0,0,0,0,0,0,0,-0.0138,5.3746,1.9273,0,0,0,-0.1424,84.7782,0,-0.551,0,0,0,0,0,-0.4146,0,0,0,44.4334,0,37.1292,0,90.9231,18.5666,0,1.0612,0,0,-1.5408,0,0,0.1207,0.0799,0
0,0,0.4389,0,0,0,0,0,0,0,110.724,0,29.5221,0,20.718,0.8014,0.9,0,0,1,0,0,0.6386,0,0,0,0,0,0.345,0.6905,12.7238,0,0,0,0,0,138.578,0,111.444,0,0,45.2458,0,0,0,0,0,0,106.751,0,44.7245,10.77,0,0.9876,0
0,0,0,0,0,0.0755,0,0.032,0,0,193.094,0,0,0,19.4695,-1.0903,-0.6401,0,188.661,0.7482,-1.4223,0,0,0,0,-1.5881,0,0,0,0,48.3692,0,6.6983,0,0,0,0,0.3438,0,0,0,0,0,0,0,0,1.0002,0,0,0,9.4207,17.2879,0,0,0
0,0,0,0.4594,0,0,0,0,0.5368,0,82.5666,25.7001,0,22.0853,21.1586,0,0,0,0,0,0,6.8376,2.9657,0,0,0,-0.27,0,0,0,33.8207,0,0,0,0,18.2247,0,0,0,0,1.3246,25.016,9.1312,0,0,0,0,1.0165,105.85,0.14,0,23.924,0,0,0
0.0227,0,0.0833,0,0,0,0,0.0154,0,0,-0.0501,0,0,0,0,-256,-0.4457,0,0,0,0,9.7407,2.9076,0,0,0,0,72.0091,0,0,0,0,0,0,0,0,0,0,0,0,-0.2087,43.0686,17.4228,0,0,0.3673,0.2939,0,108.136,1.0119,23.4384,0,0,0,0
0,1,0,15,0,0,0,0,0,103.589,0,0,0,0,29.5864,0.0281,0.0255,0,71.1661,0,0,11.6707,0,0,0,-0.4113,-0.1693,0,0,0,45.7453,0,6.8199,0.1889,0,0,0,0,112.066,20.9071,0,0,0,0,51.5681,14.2621,0.5128,0,91.5535,0,0,0,0,0,0
0.1205,0,0,0,0,0,0,0,0.7662,0,0,0,48.295,51.3667,48.827,0.4466,0,0.4384,0,0,0.3924,0,0,0,0,-0.3169,1.1361,87.9405,0,0,0,0,0,0.1285,-6.1355,0,120.98,0,0,0,1.2172,0,0,0,0,0,0.4523,0,0,0,21.9085,2.5014,0,0,0
0.1703,0,0,0,0.7905,0,0,1.0515,0.4523,0,141.13,0,0,0,0,0,0,0,76.0657,0.869,0,4.676,1.0265,0,0,0,0,82.5909,0,0,38.4968,0,0,0.5183,0,0,87.5594,0,0,40.7858,0,11.6986,0,0,9.2616,1.5529,0,0,0,0,11.8997,7.7407,0,0,0
0.0496,67,0.1722,0,0,0,0,0,0,0,111.901,98.8372,0,69.2135,0,0,0,0.5563,0,5.5942,0,17.6453,0,0,0,-0.0992,0,0,0.2361,0,24.5773,0.14,16.2886,0,0,0,133.06,0,131.491,0,0,0,1.7865,0,0,0,0,0,0,0,0,0,0,0.0995,0
0,1,0,21.5011,0,1.0432,0.3172,0.0408,0,0,121.917,0,0,0,23.699,0,0,1,73.996472,0,0,0,1.1057,4.2054,0,0,0,0,0.1375,0,34.9557,0,0,0,-0.0117,0,133.92,0,114.13,0,0,0,0,132.454,0,0,0,0.0582,0,0,0,0,0.374,0,0
0,0,0,1.5148,0,0.1324,0,0,0,147.653,0,0,54.3515,46.9151,0,0,0,0,0,0.8652,12.2816,0,0,7,49.0376,-1.9405,0,0,0,0,0,0.1908,0,0.5271,2.9077,0,0,0,0,43.1572,0.3515,0,1.2372,0,27.816,0,1.0598,0,109.895,0,0,0,0,0,0
0.0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9001,0,0,0,0,11.9398,0,8.0397,-0.4963,0.3399,0.15,71.4334,0.772021,0,33.6671,0,0,0.4607,0,0,0,0,101.487,28.5011,0,0,14.1496,0,33.8479,0.5,0,0,0,0,0,0,0.1902,0,0
1,0.0604,0,0,0,0,0.1113,0,0,91.7358,61.8579,0,0,58.519,0,0.1893,0,0,0,0,8.2923,0,4.3686,0,0,0,0,0,0,0,38.6897,0.4141,0,0.23,0,2.0081,0,0,127.597,0,0.2491,0.3589,0,0,29.173,0,0,0,112.979,0,0,0,0,0,0
0.0233,0,0,0,0.298,0.3862,0,0,0.4184,0,76.6694,71.4471,0,18.5263,0,0,0,0,64.8981,0,-15.2348,4.9196,0,0,0,0,0,0,0.4271,0,0,0.3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1864,0,0,97.0643,0,0,6.5268,1,0,0
0,0,0,0.5317,0,0.9716,0,0.0947,0,0,0,0,0,47.7186,0,0,0.2964,0,60.0734,-0.7995,-2.7927,0,0,11.901,0,0,0,57.9072,0,0,0,0.8271,0,0,0,-1.9357,103.874,0,0,0,0,0,7.3286,0,0,0.5031,0,0.0326,0,0,1.0005343,0,0,0.12881,0
0,1,0.4139,0,0,0,0,0,0,0,210.187,0,0,0,0,0,0,0,90.5707,0,0,3.9171,0,2.8166,0,-0.7282,0,0,0,1.1377,14.9907,0,0,0.0698,0,0,0,0.45,136.318,0.375,0,19.6998,0,0,0,0.4641,0,0.0669,0,0,0,0,0.0027,0,0
0,0,0,0.4466,0.9186,0,0.3556,0,0,90.987,0,0,0,0,0,0,0.6128,0,65.5921,0,0,0,0,0,0,0,0.6,57.3834,0,0,0,0,12.482,0,0,-0.334,115.76,0,0,0,0,53.1829,0,0,27.8184,0.9357,0,1.0246,0,-1.1332,26.0805,0,0.0386,0,0
2.2668,0,0,0,0,0,0,0,0.3192,0,0,0,0,0,13.6599,0,0,-1.5283,84.8989,0,-0.9807,0,0,0,0.3875,0,1.5257,90.1392,0,0,0,0,0,0.2417,0,0,0,0,97.122236,8.9865,0,0,17.0805,115,0,0.9062,0.5592,0,0,0,0,11.1869,0,0,0
0,0.1833,0.1625,0,0,0,0,0,0,69.8228,0,0,0,0,0,0.5941,0,0,1,0,0,0,4.6588,0,0.2159,1.9779,0,0,0.1375,0,28.5404,0.0892,0,0,0,1.1875,0,0,0,26.5196,0,0,0,104.552,0,0,0.3065,0.0302,86.5893,0,0,0,0,0.0961,0
1,0,0,0,0.6358,0,0.4133,0.0302,0.3067,0,123.578,0,0,40.4207,0,0,0,-1.1466,71.6992,0,0,0,0,0,-1.0669,0,0.2938,0,0,32.9644,0,0.1478,0,0,0,0,30.3242,0,0,0,32.1523,0,0,0,0,0,0.1292,0,0,0,14.6111,0,0,0,0
0.2944,0,0,0,0.450186,0.5395,0,0,0,0,0,44.581071,37.9358,0,0,0,0,0,53.5404,0,0,0,0,7.8227,0,0,0.9073,71.88,0.2611,0,0,0,0,0,-0.4283,1.0714,0,0,100.061,45.0846,0,0,2.9073,0,16.3855,0,0,0,0,-0.2361,0,0,0.1467,0,0
0,0,0,0,0.4696,0,0.0474,0,0.2983,0,0,0,0,30.125789,0,0,1.2763,0,0,0,-2.8408,0,0,0,0.2816,0,0,0,1,-0.6171,32.9974,0.5525,0,0.2311,0,1.115,0,0,0,16.8359,0,0,0,99.6862,11.5182,0,0,0,114.356,0,0,0,0,0,0
0,0,0,0,0.7778,0,0,0,0.2929,0,0,0,0,51.8844,51.591,0,0.6268,1.5458,56.1676,0.4857,0.0304,0,4.0243,0,0,1.1225,0,83.8471,0,0,0,0,12.387569,0,0,0,0,0.45,0,0,0,28.4367,0,106.243,0,0,0,0,0,0,40.9641,8.9063,0,0,0
0.0772,0.9208,0,0,0,9.6116,0,0,0,103.168,0,0,0,16.8199,13.3319,0,-0.1138,0,0,0,0,0,0,0,0,0,-990,0,0,0,0,0,0,0.1075,0,0,125.677,0,96.4533,0,1.5373,0,0,115.249,0,53.2695,0.2261,0,0,-0.28,46.4279,0,0.1812,0,0
1,0.4161,0,0,0,0,0.1337,0,0,95.166,0,0,0,27.6358,0,0,0,1.003,0,0,0,0,3.0078,0,0,0,0.3072,0,0,0,22.1636,0.5117,0,0,0,0,0,0.4889,0,0,0,14.6273,7.8484,105.991,19.6426,0,0,0,0,0,13.7238,0.9558,0,0.0666,0
1,1,0.1583,0.503439,0.1396,0,0.2968,0.026,0,0,151.148,0,41,0,0,0,-0.0237,0,0,2.7287,0,0,0,6.9258,0,-0.3384,0,0,0,0,0,0.053,7.8408,0.4045,0,0,0,0,0,0,0.0998,0,15.6108,0,0,0,0,0,0,0,0.5139,0,0,0,0
0.1875,1,0,0.6096,0,0,0,0,0,141.563,0,92.6743,0,0,0,0,0,-0.2565,77.7358,-5.0994,15.4331,9.6882,0,0,-0.1097,0,0,77.8084,0,0,0.23604,0,0,0.4969,0,0,0,0,0,0,-0.6371,0,8.7985,0,0,0,0.44,0,0,0,0,0,0.2396,0,0
0,0.2851,0,0,0.8012,0.9557,0,0,0.4686,94.8122,89.1674,0,0,0,40.8595,0,0,0,0,1.4696,0,11.2356,0,0,0,0,0,0,0,0,29.9263,0.3786,0,0,0,0,0,0.1313,124.488,0,-0.002583,55.2472,0,0,31.8307,1.0987,0,0,0,0,0,39.0194,0,0,0
0,0,0,0,0,0,0,0,156.973,0,0,92.7642,0,44.6996,0,-0.5776,-0.4283,0,68.5952,0,-1.5691,0,6.2771,3.5564,0,0.357,0,0,0,1.7341,10.1538,20.9557,0,0,0,-0.0729,0,0,119.575,0,-0.8408,0,0,0,0,0.5193,0.2448,0,0,0,0,0,0,0,0
1,0,0,0,0,0.9646,0,0.0161,0,0,53.6032,0,39.9596,0,0,0,0,0,50,0,0,10.7178,2.9571,5.4738,0,0,0,75.142,0,0,0,0,13.1401,0.4232,-0.0855,0,100.327,0,0,0,1.361,0,0,0,0,0,0,0,0,0.4141,0,2.5274,0,0.9749,0
0,1,0.1222,0,0,0,0,0,0,0,0,0,24.5343,24.9196,0,0,0,0,0,-0.6147,0,0,2.5666,0,0,0,0.7139,0,1,0,0,0,7.9085,0.0989,0,0,0,0,0,0.5221,0.2419,0,10.9678,99.7355,12.11663662,0,0,0,0,0,20.8477,0,0.0237,0,0
0,0.0556,0,0,0,0,0.16,1.0198,0,0,93.24,59.7764,0,25.8479,0,0,0,0,0,0,0,9.997433,0,0,0,0,0.9063,65.5599,0.2625,-0.0246,0,0,0,0,0,0.0818,0,0,0,0,0,26.707549,13.2847,0,41.2634,0,0,0.0616,0,0,43.5261,0,0,0.1561,0
0,0,0.1861,0,0,0,0,0.0339,0,141.543,0,82.6622,0,0,0,-0.2616,0,0,76.2352,0.4596,-0.0511,0,0,0,0,0,0,0,1,0,30.7252,0,0,0.7129,0,1.5667,0,0,91.5261,6.0663,0,0,68.0771,0,0,0,0,0.0304,102.442,0.257083,0,0,0,0,0
0,0,0,0.46,0,0,0,0,0,0,0,0,22.5778,0,0,0.5247,0,2.549,0,-0.0191,0,0,0,0,0,0,0,84.6343,0,-0.49534,0,0,0,0,0,0.7372,0,0.3667,0,0,0,24.5995,0,0,0,0.5034,0.3781,1.1291,128.783,0.05,0,15.7457,5.9078,0.0815,0
0,0,0,0,0,0,0.177,1.0418,0.363,0,82.1862,63.3887,28.5879,0,0,0,0,0,0,0,5.9339,0,0,0,0,0.6103,0.6452,67.6238,0,0,14.5666,0.1528,0,0,3.9772,0.8167,0,0,106.539,0,0,0,34.2706,0,0,0,0,0,0,-0.0824,12.9072,0,0,0,0
0,0,0.2556,0,0,0,0,0,0,0,0,0,39.9967,0,44.6996,0,0.4126,0,57.6972,0,0,0,0.9557,5.1378,0,2.0439,0,0,0.8595,0,0,0.0859,0,0.5278,-4.296081,-1.8986,0,0,0,0,-0.1609,0,0,0,0,0.4813,0,0,117.931,0,14.0686,0,1,0,0
0,0,0,0,0,0,0,0.0193,1.0621,0,123.588,61.0091,0,39.7578,0,0,0,0,0,0,0,10.6238,1.0455,0,-0.4184,0,-0.0377,0,0,0,0,0.3302,0,0,0,1.1359,0,0,0,12.7954,0,0.180615,57,0,0,0.6494,0,0,0,-0.5122,0,16.8371,0.0272,0,0
0.0065,0.2361,0,0,0,0,0,0,0,84.5881,0,0,26.716,0,0,0,0,0.8815,0,0,0,6.9676,0,3.3985,-0.5014,1.7176,-0.2573,88,0,0,0,0,14.3276,0,0,0.5707,0,0,0,0,0.1676,0,0,0,47.8822,26.849,0,0.0362,0,0,0,5.4288,0,0,0
0,51.6625,0,0,0,0,0,1.1186,0,0,0,76.5911,50.5196,55.7534,46.8936,0,0,0,70.6033,2.5666,0,12.6691,3.4947,7.263521,0,0,0,0,0.6333,0,18.7103,0,0,0,0,0,133.757,0,0,0,0,0,0,102.06,8.8681,0,0,0.0181,0,9,0,0,0,4.1788,0
0,0,0.2583,0,0,0.7555,0.1589,0,0,0,0,83.5133,50.718,0,0,0,2.9452,0,0,0,0,0,2.3738,0,0,0,0,0,0,0,0,0,0,0,0,6.0669,105.549,0,135.746,0,0,0,14.394,0,44.9481,0.6342,1,0.3386,0,0,13.9082,16.7995,0.0276,0,0
0,1,0.8786,0,0.2361,0.0575,0,0,0,0.3,0,176.141,0,0,0,0,-0.7389,0,0,0,0,0,0,4.7669,0,0,0,0,0,-1.3943,27.9969,0.1905,0,0.2884,0,0,0,0,96.2247,35.5841,0,0,0,0,0,0.3944,0,0,0,0,27.5856,8.9073,1,0,0
0.0688,0,0,0.4427,0,0.8443,0,0,0,124,0,0,54.5772,0,0,0.9063,0,0,0,0,0,17.8205,0,0,0,0,0,0,0,0,0,0,19.0078,0,0,0,88.2868,0.5471,100.932,20.2443,1.1174,0,0,0,0,0,0.1581,0,118.553,0.7285,16.4936,0,0.3034,0.0755,0
0,0,0,0.4827,0,0,0,0,0,87.2944,0,77.6775,43.6116,0,0,0,0,0,61.3818,1.9,0,0,0,7.7451,0,0.1169,0,60.7341,0,0,0,0,12.2859,0,-1.1258,1.3465,0,0,0,2.4131,0.5011,0.4416,4.5069,0,0,0.5699,0,0,0,0,0,19.6038,1,0,0
0,0,0.3444,0.5017,0,0,0.2134,0,0.3156,0,0,0,0,17.9186,0,0,0,-0.3913,67.4551,-0.5226,0,4.0576,1.7252,3.3542,0,0,0,0,1,0,0,0,0,0,0,0.7094,94.5168,76.9968,0,0,0,0,0,0,0,0,0.1475,10409,0,0,36.3985,0,0,0,0
0,0,0.5056,0,0,0,0,0.7123,0,0,0,0,21.5771,0,0,0,-0.3069,-0.1819,0,0,0,0,2.224,1.9758,0,-0.5353,0,0,0,0,0,0,7.2616,0.160428,-0.9076,-3.087,105.487,0,0,47.6044,0,0,0,0,0,0.4794,0,0,0,0,37.2694,0,0.1114,0.2071,0
0,0,0,0,0,1.7287,0,0,0,94.9509,0,106.339,0,0,15.3269,-0.4227,0,0,67.827,-2.3694,8.0581,14.0404,0,2.9089,0,0,0,50.8396,0.2188,0,0,0,0,0.3726,1.9255,0,149.754,0,0,0,0,0,0,115.749,0,0.1876,0,0,114.575,0,0,0,0,0,0
0.006,0.3139,0,0,0,0.0477,0,0.0304,0,65.3671,0,61.4238,0,0,0,0,0.3563,0,53.1588,1.5697,0,0,2.9063,0,0,0,0.7552,0,0,0,0,0,19.3121,0.0794,1.3761,0,0,0,95.1431,0,0,12.9018,0,0,0,0.18,0,0,0,0,1.0376,0,0,0,0
1,0,0.3281,0,0,0.2395,0,0,0,0,121.651,0,0,15.6019,15.6051,0,0,0,0,0,0,0,0.9749,0,0,-0.0474,0,98.6784,0,0,0,0.5444,8.9074,0,0,0,0,0.3875,91.7272,7.9061,0,0,0,105.256,0,0.178,0,0.0559,0,0,0,0,0.6222,0,0
0,0,0,0.49791,0,0,0,0.0287,0,111.762,0,0,0,0,50.0178,0.3764,0,0,0,0,0,17.2736,0,0,0,0.1492,0.5333,0,0.2389,-0.0303,14.9138,0.0975,3.0707,0.6718,0,0,0,0.3852,114.44,0,0,0,0,0,0,0,0.23170312,0,0,0,0,0,1,0,0
0,0,0,0.4721,0.7336,0,0.263967,0.0357,0,0,0,0,45.8956,47.5695,0,0,0,0,75.9829,0,0,0,4.7701,0,-0.4076,0,0,67.6669,0,-0.7272,0,0,0,0,0,0,0,0,0,0,-0.3035,11.6122,0,0,0,128.08,0,0,0,-1.2569,0,16.7585,0,0.0999,0
