ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
68,0,3,80,15,0,0,0,0,4,17,0,21,0,0,2,34,67,0,0,0,0,1
84,166,0,66,22,0,0,100,-7,7,22,0,0,-8,0,0,0,0,0,0,3,50,1
8360,0,0,71,37,0,0,100,0,7,43,0,0,0,0,0,2,91,0,0,0,0,1
82,0,0,74,19,0,0,100,0,7,21,0,0,0,0,2,30,99,4,1,3,0,1
-904,0,-97,-903,0,0,0,100,0,7,0,0,-914,0,0,0,0,0,-98,0,-922,0,1
75,0,2,62,36,0,0,100,-7,7,37,0,0,0,0,3,13,0,0,0,0,0,1
89,0,4,87,15,0,0,100,0,7,16,0,10,0,0,0,5,-8,0,0,0,0,1
6860,0,0,73,16,0,0,95,-7,7,19,0,44,0,0,0,30,0,0,0,0,0,1
77,0,4,66,18,0,0,95,0,6,19,0,0,0,0,2,7,70,0,3,0,0,1
8260,164,0,71,157,0,-9,100,0,7,16,0,0,0,0,0,33,0,0,-8,0,0,1
76,0,0,99,25,0,2,0,0,7,26,0,317,0,0,0,458,0,9,0,5,0,1
7360,0,5,99,0,0,0,0,0,6,19,0,0,0,0,0,4,0,1,0,0,57,1
88,0,4,115,36,2,0,0,-7,7,37,0,23,0,0,0,16,0,0,0,1,0,1
7460,0,0,72,18,0,2,96,0,7,248,4,0,0,0,3,11,0,0,0,1,0,1
89,206,0,69,2603,0,0,100,-7,7,2560,0,0,0,0,0,0,73,0,0,3,0,1
81,163,6,53,207,0,0,100,-8,7,0,0,15,0,2,0,5,0,0,0,0,33,1
72,0,0,0,22,0,0,0,-8,7,0,0,0,0,0,0,8,0,0,0,0,56,1
83,0,0,121,9,0,0,100,-7.8,7,11,0,33,0,0,0,0,0,0,0,2,0,1
8660,165,0,97,0,0,0,100,0,7,17,1,389,0,0,0,3,0,0,0,-8,0,1
79,0,17,55,44,2,0,95,0,67,0,0,0,0,0,2,0,-8,3,0,0,0,1
81,257,0,132,15,5,0,100,-7,7,16,0,58,0,3,3,0,63,2,0,0,0,1
72,148,0,63,15,0,0,97,0,6,0,0,25,-8,0,0,0,74,0,0,1,0,1
90,0,4,79,19,5,5,100,0,7,0,0,0,0,0,0,0,0,2,0,3,0,1
89,153,0,481,0,0,0,100,0,7,27890,0,36,0,0,0,0,0,0,2,0,0,1
6260,74,0,46,7,1,0,0,0,4,9,0,23,0,0,0,0,0,0,2,0,0,1
54,161,0,49,8,0,0,0,0,4,12,0,27,0,0,0,13,0,2,0,0,0,1
8960,175,0,84,15,0,0,0,0,7,0,0,63,0,0,0,0,0,0,2,5,0,1
89,193,5,81,15,0,0,100,0,7,16,0,247,0,0,0,28,0,0,2,0,0,1
82,0,0,89,35,0,4,100,-7,0,36,0,0,0,0,0,0,-8,0,0,3,0,1
86,0,0,107,16,2,3,100,-7,7,17,0,0,0,0,0,11,0,0,1,0,33,1
75,0,11,91,17,2,0,83,0,4,19,0,12,0,0,0,0,0,0,0,0,0,1
7560,0,9,0,27,0,2,89,0,6,27,0,0,0,0,0,3,0,0,0,0,45,1
84,163,0,75,17,0,0,100,-8,6,18,0,22,0,0,0,3,-8,0,0,0,0,1
81,188,0,83,0,4,3,93,0,7,0,0,38,0,2,2,4,0,0,0,0,0,1
85,0,4,88,0,0,0,0,0,7,16,0,30,0,0,0,6,-8,0,0,0,0,1
90,265,14,113,11,0,3,0,0,7,1360,0,17,0,0,0,0,-8,6,0,4,0,1
88,331,0,107,22,0,0,0,-7,6,22,0,7,0,0,0,0,-8,0,0,0,50,1
83,-8,0,70,0,0,0,0,0,7,27,0,15,0,0,0,1,0,0,0,3,0,1
67,182,2,80,0,0,3,0,0,7,26,4,23,0,0,0,14,89,0,0,0,0,1
75,0,0,77,622,3,0,0,-7,7,8,1,36,0,0,2,26,0,0,4,0,0,1
81,0,0,84,17,0,3,100,0,6,0,0,14,0,0,0,0,0,0,2,2,33,1
78,132,3,4460,5,0,0,100,0,7,0,0,50,2,0,0,0,57,1,0,0,0,1
8990,0,0,102,11,5,0,100,0,7,12,0,17,0,0,0,1,0,0,0,2,0,1
7860,136,0,74,8,0,0,9890,0,6,10,0,0,0,0,0,30,0,0,2,0,0,1
81,152,3,65,15,0,2,100,0,7,18,0,43,0,0,0,11,0,0,0,0,0,1
82,0,5,67,0,0,0,100,0,7,25,0,36,0,0,0,4,73,0,0,0,50,1
0,0,0,121,17,0,0,0,0,7,18,0,20,0,0,0,0,0,5,0,2,0,1
69,0,10,55,407,0,0,86,0,6,41,0,27,0,0,0,0,0,8,3,4,0,1
85,198,0,70,0,5,5,0,0,0,0,0,38,3,0,0,0,0,0,0,-8,0,1
88,0,0,63,14,0,0,0,17,6,0,0,16,0,0,0,43,-8,0,0,0,55,1
81,216,2,105,27,0,0,100,0,7,28,0,0,0,0,0,0,-8,0,0,0,0,1
88,200,0,121,3,0,0,0,0,7,4,0,36,0,0,0,0,95,0,1,2,0,1
76,0,12,66,0,0,0,100,0,7,0,0,0,0,0,0,1,-8,0,0,1,67,1
90,235,4,81,31,2,3,0,0,0,0,0,67,0,0,0,34,0,5,0,0,0,1
74,152,10,60,13,-8,0,100,0,7,16,0,0,0,4,3,0,0,2,0,0,0,1
68,0,0,749060,23,0,0,97,0,6,23,0,43,0,0,0,3,0,0,0,0,0,1
84,0,4,109,5,0,2,0,0,7,6,0,100,0,0,0,3,-8,2,0,-8,0,1
8860,0,0,87,12,0,0,0,0,7,13,0,38,-8,0,0,18,0,0,0,2,0,1
78,197,10,73,11,0,2,0,0,7,441,0,50,0,0,0,0,-8,1,0,0,0,1
85,0,0,89,0,2,0,0,0,7,0,0,0,0,1,0,6,-890,0,0,0,0,1
70,194,18,58,3,0,0,0,0,7,14,0,0,0,0,0,0,-8,0,0,0,67,1
84,178,0,103,25,0,0,100,0,6,26,0,0,-9,0,0,-8,0,0,0,0,-9,1
79,200,5,75,0,0,0,100,0,7,15,0,15,-7,0,0,0,-8,6,0,3,0,1
84,206,16,110,8,4,0,100,0,7,17,0,0,0,0,5,0,-8,0,0,0,0,1
86,178,7,1157,15,0,0,0,0,6,179,0,0,0,0,0,2,0,5,0,0,0,1
80,282,7,84,16,2,0,0,-7,7,0,0,59,0,0,0,6,0,0,0,0,0,1
88,317,16,115,0,0,0,0,0,7,257,0,24,0,0,0,0,0,0,0,-8,0,1
78,0,0,76,0,0,5,100,0,0,19,0,18,0,0,2,2460,0,0,0,1,0,1
-97,0,0,0,-9,0,0,-9,0,0,-9,0,-9,0,0,0,-9,0,0,-9,-9,0,1
71,191,6,0,207,0,0,0,25,7,0,0,14,0,0,0,0,-890,10,0,3,88,1
70,0,0,91,19,1,0,0,0,0,23,0,25,0,0,0,4,0,0,0,0,0,1
81,198,0,110,33,0,0,100,-7,7,32,5,15,0,0,2,4,0,0,0,0,0,1
79,206,11,91,0,0,0,100,22,7,15,0,33,0,0,0,0,0,4,0,0,0,1
84,280,2,117,8,5,0,100,0,7,0,0,0,0,0,0,0,-8,0,1,3,0,1
79,162,0,72,0,2,0,98,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
88,0,0,451,37,0,0,0,0,7,409,0,408,0,0,0,0,0,0,0,3,0,1
697,0,17,98,37,2,0,0,0,0,381,0,46,0,0,0,0,-890,0,0,3,0,1
89,0,14,115,0,2,0,0,0,7,187,0,33,0,0,0,0,0,0,0,0,50,1
75,138,0,71,27,0,0,93,0,7,28,0,0,0,0,0,0,87,5,0,2,67,1
72,183,0,65,20,0,100,0,-7,7,22,0,23,0,3,2,14,0,0,0,0,0,1
64,118,13,63,14,0,0,92,0,0,15,0,40,0,0,0,0,0,0,0,2,0,1
84,162,0,97,22,0,0,100,-7,7,268,0,0,0,0,0,904,0,0,3,0,0,1
65,184,0,77,0,0,0,94,0,4,0,0,0,0,0,0,44,0,5,2,3,0,1
86,0,0,83,20,0,0,100,0,0,0,0,0,0,0,0,0,-8,2,0,2,0,1
84,0,0,103,31,5,0,0,0,7,34,0,54,0,0,0,40,-890,6,0,2,0,1
82,0,0,68,21,5,0,100,0,0,26,0,55,0,0,0,3,0,0,0,0,0,1
91,255,0,88,0,0,0,98,0,7,18,0,0,-8,0,0,32,0,0,2,0,0,1
76,138,0,63,18,0,0,0,0,6,23,0,21,4,0,0,3,99,1,0,0,0,1
68,183,0,84,0,0,0,100,-7,7,290460,0,0,0,0,0,0,-8,5,0,1,0,1
83,192,0,71,21,0,0,100,0,6,22,0,0,0,0,0,7,0,0,-8,2,33,1
76,190,0,68,24,3,0,100,0,7,26,0,0,0,0,1,0,86,0,0,-8,0,1
65,165,0,94,29,0,1,0,17,0,30,0,14,0,0,0,0,-8,0,0,4,0,1
82,0,9,79,16,0,0,0,-7,7,25860,0,18,0,0,0,29,0,0,3,0,0,1
74,183,6,94,24,0,2,100,0,7,0,0,0,-8,0,0,0,88,0,0,0,0,1
88,0,0,80,8,0,0,100,17,7,990,0,40,0,0,0,5,0,2,0,-8,0,1
62,141,0,0,0,3,1,92,0,0,0,0,0,0,0,0,12,0,0,6,0,0,1
78,0,3,83,22,0,-8,0,0,7,22,0,25,0,0,0,31,0,0,2,1,0,1
87,0,0,83,16,0,0,0,0,7,18,0,20,0,0,0,9,-8,2,0,4,0,1
7260,138,0,61,17,0,0,0,0,0,14,3,44,0,0,0,45,0,1,0,0,0,1
79,-8,0,91,15,0,0,100,0,0,11,0,50,0,0,0,0,-890,0,0,0,0,1
85,0,0,72,24,0,0,100,-7,7,27,0,308,0,0,0,2,91,0,0,0,0,1
7260,0,5,89,42,0,-9,100,0,7,41,0,0,0,0,0,51,0,4,2,3,608,1
84,340,0,105,0,2,0,100,0,7,16,1,25,-8,0,0,9,0,0,1,0,0,1
76,177,0,78,0,0,0,97,0,4,0,3,33,0,2,0,7,0,0,0,0,0,1
81,243,0,80,247,0,0,100,0,0,25890,0,41,0,0,0,19,0,0,0,0,0,1
75,0,0,71,11,0,-9,0,0,7,11,0,53,0,-9,0,0,0,0,-9,0,0,1
88,-8,7,66,3,0,0,0,0,6,4,0,0,-8,0,0,0,-890,0,0,2,0,1
85,0,13,0,22,0,0,1007,0,7,27,0,57,0,0,0,11,0,0,1,2,56,1
59,207,0,82,25,0,0,86,0,4,0,0,45,0,0,0,0,0,6,0,3,0,1
85,132,0,89,12,0,0,100,-7,7,14,0,41,0,0,0,14,0,0,0,0,0,1
84,194,21,73,24,0,3,100,0,0,25,0,0,0,0,0,4,-8,0,0,0,0,1
7660,0,11,103,22,0,0,0,15,7,0,0,29,0,0,0,0,-8,0,0,0,0,1
7260,0,12,8890,0,0,0,100,0,6,41,0,0,0,0,0,4,0,2,0,0,0,1
86,255,0,71,0,0,0,0,-7,7,25,0,0,0,0,3,0,-8,4,2,0,0,1
72,0,16,9260,30,0,0,0,0,6,307,0,13,-8,0,0,34,-8,0,0,0,0,1
69,171,16,111,8,2,0,100,0,7,904,0,0,0,0,0,10,0,0,0,-8,0,1
82,253,7,102,21,0,0,100,0,6,22,0,0,0,0,0,3,-8,0,0,0,0,1
85,0,0,116,16,0,0,0,0,7,17,0,0,0,0,1,0,-8,0,0,3,50,1
55,0,0,106,0,3,0,0,0,7,297,0,0,0,0,0,0,-8,4,0,0,75,1
76,177,3,72,18,0,0,100,0,7,197,0,0,0,0,0,0,85,1,2,-8,0,1
6990,0,0,94,0,1007,0,0,0,7,14,0,22,0,3,3,0,-8,2,0,1,0,1
86,216,4,76,28,0,0,100,-8,7,297,0,29,0,0,0,15,0,0,0,0,0,1
8460,-8,0,76,0,0,0,100,0,7,0,0,50,0,0,0,3,-890,0,0,0,33,1
82,199,0,9260,36,0,0,100,0,6,37,2,50,0,0,0,53,0,0,0,1,0,1
88,0,0,90,21,0,0,100,0,7,21,0,0,-8,0,0,0,-8,0,0,2,0,1
73,0,0,62,18,0,100,0,0,0,19,0,11,0,0,2,6,0,3,-8,0,0,1
-902,-922,-9,-912,-906,0,0,0,0,0,0,0,-98,0,0,-914,-904,0,0,0,-97,0,1
87,191,14,0,12,0,0,100,0,7,0,0,50,0,0,0,0,100,0,0,0,0,1
64,0,6,93,13,0,1,0,0,4,13,0,25,0,0,1,5,-8,2,0,0,0,1
88,0,0,44,37,4,0,100,0,7,387,0,46,0,0,0,0,91,6,5,0,0,1
67,496,0,96,0,0,0,100,0,7,590,0,387,0,0,0,2,0,0,0,0,0,1
71,190,0,65,0,0,0,0,25,6,11,0,50,0,0,0,34,-8,0,0,0,0,1
0,0,0,85,10,0,0,92,0,7,11,0,31,0,0,4,15,0,0,0,0,47,1
76,200,0,0,0,0,100,75,0,7,31,0,53,0,0,0,0,0,0,5,0,0,1
80,0,4,92,22,2,0,0,0,7,237,0,0,0,0,0,17,0,0,0,0,33,1
