CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,MEDV,CHAS,RAD
10.870554,0.31104866,22.83188,0.6537253,7.241708,97.489784,1.2530586,675.68536,14.916034,172.3455,7.8138075,5.534807,0,24
1.6945287,76.252716,9.623886,0.40666127,4.5291343,3.4376152,8.9835205,187.87166,13.162678,392.13135,2.7300339,43.120613,1,4
9.485027,88.308044,2.984943,0.3862265,3.6718466,6.1122584,11.793313,192.53812,14.724503,392.0669,3.3015773,34.251953,1,4
0.81122875,28.640812,2.295532,0.4513885,4.1981516,5.4952292,5.1114297,189.26724,13.674295,391.94965,5.308143,40.88138,1,5
0.66275066,1.4062206,17.081331,0.5254892,3.983576,23.366903,1.2063038,219.39253,18.282993,374.86368,2.8321004,7.4278383,0,24
1.3051319,2.829863,26.056967,0.82262504,4.991318,16.891022,1.4871591,415.37796,13.925265,369.47653,2.437444,33.62339,0,5
88.90375,100.0,4.742855,0.399429,4.197988,2.9062223,12.126398,187.04408,12.6795635,318.10098,6.6894455,49.999958,1,1
88.162125,0.06671459,27.161676,0.87043333,8.777542,99.99917,1.1890855,710.99927,21.834557,0.33381015,37.963333,5.1596165,0,24
44.89329,99.39424,0.7423046,0.38696286,3.6424093,5.78171,11.938649,188.39284,19.233051,369.45258,7.58122,40.146263,1,4
0.1598822,14.293243,24.74054,0.852196,5.046707,3.495096,2.4340637,190.08047,12.672726,388.9122,2.249821,49.64103,0,5
0.84177274,1.2786305,22.269255,0.75682306,5.2433925,24.567467,1.3299297,322.9141,13.702116,375.13315,2.691306,14.376114,0,24
2.6948185,80.44542,2.8249521,0.39443982,3.6607056,4.588979,6.9981604,188.91373,17.213778,382.57605,3.206101,38.68767,1,6
6.6073227,0.77210104,25.657188,0.7876059,7.3592906,66.70089,1.2008799,587.3951,15.801466,335.976,3.598308,7.775289,0,24
66.14488,0.18945958,16.884943,0.84548336,8.489314,99.98107,1.4613314,710.9505,21.683964,0.9591237,37.946102,5.386183,0,24
1.5535859,51.188477,4.77397,0.40444133,3.6128347,4.7655554,11.891553,189.8684,13.964578,392.2957,2.6249316,47.226055,1,4
76.29768,99.999115,9.018744,0.39926624,3.8168268,2.9094484,12.124878,187.11674,12.696041,379.8662,5.0110593,49.992596,1,1
41.12256,0.20342498,26.717388,0.83623296,8.409723,99.21108,1.1916933,707.76013,17.835663,55.794373,22.633305,5.8933964,0,24
12.816557,90.6695,0.4712041,0.3850773,3.6202655,33.940422,10.016396,190.3778,21.877705,368.09717,21.595919,10.337998,1,4
2.968108,5.8332953,1.3934072,0.4340236,5.0456057,70.0376,4.4415936,212.80586,16.293388,340.52213,9.101097,6.228757,0,4
48.029175,96.74809,0.66089624,0.39687845,4.065485,6.79522,11.911921,188.58359,20.370134,366.44366,7.8975134,33.965275,1,4
88.66215,0.2302784,27.601856,0.87069,8.774227,99.99832,1.1948404,710.9993,21.600103,0.3342794,37.955875,5.260059,0,24
88.86582,0.12444895,27.705025,0.8709327,8.778371,99.99819,1.1451675,710.99994,21.805319,0.34289894,37.943897,6.034432,0,24
1.931821,8.717718,2.5945847,0.5995587,5.129542,35.812767,1.5322362,222.4012,17.013859,310.09415,15.7684765,8.083951,0,24
0.16124791,5.209679,16.548891,0.68048424,3.997517,3.6570632,1.5335627,197.66605,15.060795,392.39163,2.4820669,33.279697,0,5
88.41426,0.053702906,22.383364,0.86860377,8.774825,99.99927,1.2201743,710.9982,21.975622,0.3258053,37.969868,5.1415462,0,24
88.9762,100.0,1.180078,0.3850166,3.7038198,2.9000254,12.1265,187.00235,12.6482725,233.5388,7.993604,50.0,1,1
88.96062,0.09711407,27.733042,0.87098426,8.779688,99.99998,1.1669234,711.0,21.95674,0.32058823,37.969654,5.2073154,0,24
0.6570781,40.10948,3.3640628,0.53360236,3.8501322,4.813845,1.5053248,189.56761,15.296226,385.42456,3.7629192,48.441757,0,5
0.29110292,1.4481385,3.4638698,0.41706774,3.934355,33.501144,3.8984146,246.48558,13.504492,388.48337,2.5730593,6.9965053,0,4
17.548615,0.8198364,27.101385,0.8442718,8.01346,88.2733,1.1749945,701.8579,17.257198,231.64821,6.42194,8.573006,0,24
88.24783,0.26194566,22.716087,0.870432,8.77002,99.99956,1.3580533,710.9995,21.979422,0.32400858,37.969955,5.4364004,0,24
86.92985,0.12396035,18.042147,0.8699367,8.761732,99.99836,1.3030192,710.99744,21.944576,0.34262073,37.968876,5.4438353,0,24
65.6857,0.3630123,26.404476,0.8676172,8.453619,99.433586,1.32096,710.469,19.951591,8.074924,33.93934,6.168029,0,24
5.9389415,0.30564785,2.4928274,0.3952574,7.3212013,96.6231,1.6055437,603.7728,18.707003,320.6098,8.79317,5.0947914,0,24
87.995705,0.28429353,27.729439,0.87065995,8.774146,99.962875,1.139353,710.9944,20.477934,2.1421857,35.246468,6.170465,0,24
7.4786596,87.6606,0.49247417,0.3853288,3.6554408,12.718987,10.548417,187.39145,18.434538,393.78906,4.0656643,14.411364,1,4
82.88331,0.19989945,19.240187,0.8575601,8.699003,99.991745,1.4622866,710.974,21.936628,0.5010574,37.962025,5.086396,0,24
35.53819,0.35003418,9.685608,0.5443877,6.539382,99.06198,1.2986325,701.55835,21.073784,33.981255,34.9148,5.3516498,0,24
24.264385,99.28518,0.53661305,0.3857676,3.7651606,4.032811,12.114542,187.70465,18.441507,390.1171,4.893621,44.07551,1,4
12.600667,86.3092,0.510446,0.3860357,3.8486485,8.79894,11.060482,188.3655,17.35083,389.37747,5.1364937,18.429173,1,4
0.618745,98.65078,10.154068,0.49721017,3.7827876,2.9387841,9.387793,187.31999,13.057962,394.7337,4.1320257,49.92265,1,5
51.252766,92.48967,0.47789037,0.38528937,3.6909542,23.250093,12.047234,212.27574,21.768005,378.19495,10.554986,22.110518,1,4
76.93275,0.27969554,27.689535,0.86710644,8.670052,99.860794,1.1635936,710.8806,17.61244,13.101774,22.402176,5.3756948,0,24
0.3048712,13.437655,20.22022,0.69145894,4.076298,4.320785,1.8678982,192.17589,13.44858,389.4029,2.2594185,40.561424,0,5
88.97183,0.039674293,27.719944,0.8709966,8.779749,100.0,1.2797986,711.0,21.98993,0.32002416,37.969997,5.313917,0,24
0.2274908,1.6289697,6.301226,0.4594311,3.8549504,10.376148,1.7688922,205.46805,14.126509,391.85938,2.685477,9.227333,0,5
0.7149538,97.819115,1.912263,0.50338674,3.7614207,2.9876127,11.034882,187.09227,13.270049,380.8421,6.6672735,49.914642,1,5
0.28933495,24.068224,2.5116472,0.416331,3.6920588,7.3504176,2.8591893,189.58539,14.392927,392.0005,3.5618212,16.34297,0,5
88.4073,0.27679798,15.540527,0.87025666,8.772982,99.999344,1.3306401,710.9985,21.948427,0.3244524,37.96976,5.248294,0,24
2.6938086,1.0751913,6.0306835,0.5350742,4.4720545,67.07284,1.4469994,520.44165,20.937395,299.02887,9.056218,8.026851,0,24
1.6977506,0.71668255,16.796282,0.53486395,6.3680806,44.42102,1.2916307,403.68207,17.163683,375.36197,2.7327158,7.407999,0,24
5.4324837,1.2410214,27.733349,0.8699693,8.3266115,11.612422,1.1529874,624.3816,13.601098,380.66113,1.8124099,46.706665,0,24
0.5282418,1.86075,0.62664276,0.38960585,4.16597,58.38449,2.1039848,213.58214,18.44904,375.14566,7.1933727,6.049235,0,4
88.97619,100.0,3.3237414,0.3851403,3.8410995,2.9001453,12.1265,187.01945,12.714503,287.24936,8.672485,50.0,1,1
0.39257005,76.01589,3.4424834,0.44495276,3.7024758,3.7040439,8.62446,187.50723,13.455235,391.91473,4.583255,47.094437,1,5
42.438465,0.3026685,14.890715,0.79851,8.513687,99.79389,1.3463501,707.77057,18.592121,24.10826,29.908346,5.1645355,0,24
88.44904,0.28195918,27.70849,0.87097234,8.775299,99.985855,1.1589266,710.9981,21.21385,0.42209977,37.859222,7.4772263,0,24
1.8754061,0.6492174,24.777134,0.69426703,6.503242,66.78053,1.1640795,363.97842,13.579887,384.87814,2.0654547,6.642912,0,24
38.03815,99.98531,8.397954,0.4370073,4.377011,2.9831588,12.05196,187.28752,12.654991,388.4093,4.8357067,49.989117,1,5
0.03928376,95.76393,27.661785,0.8700618,4.0994887,2.9010844,9.590779,187.14214,12.613191,396.26752,2.5499492,49.99999,1,5
88.56886,0.043550372,23.900675,0.86982197,8.777246,99.99978,1.1939969,710.9999,21.97685,0.32637143,37.96965,5.1416698,0,24
74.55799,0.18803012,27.037668,0.8669106,8.712022,99.87369,1.1632147,710.4689,17.509785,6.1048846,29.5219,5.3803616,0,24
3.2394173,92.5452,2.5994065,0.38895866,3.6137874,3.6266134,12.012675,188.27771,14.939733,394.1776,3.211958,33.935356,1,4
3.3964825,2.138656,0.7008472,0.3997153,4.816881,74.59687,2.748366,221.0019,18.966642,360.00452,12.517176,6.0854526,0,4
64.378555,1.1521468,8.57752,0.8524857,8.56396,99.806816,1.7158455,708.31586,21.667494,2.9380727,37.915047,5.3345327,0,24
9.5788965,0.7568437,0.52987766,0.42895073,6.4143844,98.54718,1.3030764,401.35077,21.771769,21.585173,37.63396,5.314662,0,24
87.20262,0.120542094,27.728184,0.87053543,8.770356,99.91117,1.1821315,710.9958,19.42218,1.4613395,33.13801,6.5405126,0,24
2.4938283,56.16848,2.8113616,0.40319243,3.9396098,9.110589,8.047383,191.53928,15.536499,385.35248,7.595107,17.73364,0,4
5.401853,99.03653,1.4277108,0.3919538,3.635014,3.946096,11.703462,187.30766,15.766862,389.10077,5.4637837,48.753887,1,3
4.783632,0.65909296,23.161592,0.715577,6.0455937,84.595955,1.6235842,641.9047,15.336365,317.51135,3.2392945,6.4301424,0,24
86.16501,0.08761253,27.54501,0.8674725,8.768077,99.99536,1.1666068,710.99744,19.160118,1.1556169,36.4589,5.3014016,0,24
88.87405,99.999985,0.6621649,0.38574386,3.950097,2.9164352,12.126491,187.06529,16.230999,369.8571,14.891203,49.99931,1,1
2.245817,3.3552754,5.6454287,0.3982764,4.59866,47.013786,1.7948971,222.29279,14.417765,379.7033,2.94516,6.021268,0,4
87.86986,0.15964806,22.196419,0.8688594,8.747715,99.99901,1.7759479,710.997,21.922531,0.33500037,37.967545,5.191906,0,24
39.28644,0.9227117,26.315008,0.86949,8.434485,93.16818,1.3626587,705.58264,18.503902,29.567684,24.787895,7.517077,0,24
23.261192,1.7279662,27.082333,0.821877,7.947631,81.35369,1.2022324,646.6361,16.500956,221.88306,4.505908,7.253179,0,24
0.63982415,35.481266,1.5553553,0.42815095,3.8821642,10.426351,2.488541,191.15373,15.584775,376.75854,4.3780117,17.456976,0,6
37.158062,0.36598343,23.671993,0.706857,8.214136,99.84358,1.4434403,707.9182,17.162169,24.871284,28.34842,5.1712837,0,24
1.0043106,1.6577647,18.49894,0.59195906,4.600504,18.165379,1.440401,284.86798,18.577845,377.38702,3.2652383,7.5350924,0,24
12.734654,0.2936593,9.967794,0.7451636,8.082844,99.38031,1.3115308,691.86945,18.19041,33.507076,34.05475,5.2703853,0,24
58.055332,0.31905794,27.102728,0.8407855,8.573092,99.53059,1.1557204,709.0598,16.740448,66.33,14.097106,5.4617276,0,24
69.20644,99.99608,7.152513,0.39554363,3.6247227,2.9197855,12.076198,187.27174,13.879572,386.58865,6.160224,49.96556,1,7
87.93271,0.25261813,27.739613,0.8709547,8.776964,99.840454,1.1312314,710.9898,16.499483,9.508921,19.03633,13.770804,0,24
88.970726,0.08861016,27.737772,0.8709972,8.779887,99.99998,1.1773683,711.0,21.94446,0.32025027,37.969845,5.4138956,0,24
0.1732006,4.3871427,27.47001,0.859088,4.926274,4.2661123,1.5556656,207.75389,12.929994,393.62988,2.0037816,46.857418,0,5
2.2452223,2.174315,27.71097,0.8667111,7.5095496,17.605143,1.1721904,635.7255,14.595691,382.01532,2.177129,40.65333,0,24
6.0754466,0.66336113,22.550226,0.8314273,7.6796517,85.01634,1.2449799,621.69586,13.7702265,255.585,5.114937,8.903891,0,24
57.623165,99.16996,0.47218898,0.38523316,3.7032137,30.49031,12.059166,188.89343,21.703619,355.46365,25.194891,14.70985,1,4
27.429478,0.39716548,3.8111773,0.53187466,5.979258,99.85189,2.8350995,706.1355,21.52102,15.3505745,37.22584,5.0687904,0,24
0.13513514,7.679468,26.868467,0.82382405,4.642199,3.2399971,1.487254,195.23164,13.211352,393.96213,2.1291258,49.351612,0,5
88.97531,100.0,4.7555227,0.38645956,3.5966678,2.9000351,12.1265,187.01,12.954942,367.76315,10.620458,50.0,1,1
88.00747,0.32072285,25.972788,0.86973786,8.764978,99.99817,1.4022136,710.99634,21.969006,0.33702904,37.969494,5.141206,0,24
56.27137,0.5307055,18.048122,0.8536747,8.465875,99.7699,1.6028383,707.6763,21.445833,4.629014,37.525574,5.2757945,0,24
0.6695964,24.5873,14.335751,0.44581732,4.551275,3.7764654,8.971331,191.52133,13.229882,391.42065,2.4106066,47.354965,1,4
85.02997,0.7076288,27.737125,0.8707969,8.771414,99.06674,1.1377461,710.9393,15.274422,36.63225,8.726349,12.059339,0,24
7.7478156,2.5370386,27.716324,0.86963373,7.8444247,17.70307,1.2046812,558.35266,12.960414,363.91974,1.9601882,41.88839,0,24
57.972572,54.87693,0.46443683,0.3852303,4.3470864,97.70984,12.100718,218.91862,21.864782,150.65483,36.296844,5.692197,0,4
12.715825,0.26169154,15.743553,0.6580539,7.597753,98.96225,1.2282019,705.1868,18.398811,93.2525,17.23151,5.5738673,0,24
2.4843566,0.76067656,6.0897565,0.49542,7.010053,79.718895,1.4060999,221.8702,13.268272,354.30237,3.7690864,5.801479,0,4
43.94848,99.90644,0.53346467,0.38866833,3.8268554,7.7985787,12.125321,187.49556,14.178962,381.89487,12.8778515,48.37613,1,4
1.1246628,19.700813,7.302396,0.4051564,3.9401395,6.6758137,4.4794273,198.59305,14.942077,392.33322,2.5248713,20.902145,0,4
0.33984134,22.750313,13.311428,0.5873081,3.6367438,6.6466584,3.4392476,189.20747,13.2984495,391.1462,2.4856236,37.6665,0,5
0.70732975,95.75287,7.731515,0.49499726,3.680536,3.2233665,11.610737,187.28476,12.81862,387.6914,4.336127,49.82961,1,5
80.10011,0.16391075,27.712944,0.8672237,8.68949,99.863976,1.1527448,710.98456,19.648176,16.861444,18.931211,5.5968704,0,24
0.29268178,49.77762,26.419167,0.79294574,4.428061,3.0860415,4.9290786,190.26009,12.892823,393.4004,2.8421025,49.858738,1,5
42.872883,0.18278092,19.234518,0.84209657,8.200145,99.90744,1.2362217,710.7618,20.257967,13.970185,31.334208,5.208025,0,24
0.019771194,96.64699,26.912592,0.8602801,3.6645877,2.9028347,7.6263847,187.20367,12.777244,396.02524,3.0590494,49.99941,1,5
78.61322,0.40204632,24.39314,0.84790266,8.55218,99.989555,1.7228127,710.92334,21.717218,0.68690854,37.89415,5.158532,0,24
58.406193,99.9869,3.6116958,0.405147,3.5786161,3.143581,12.119026,187.99571,14.02544,384.97385,4.295804,49.933163,1,7
6.0618134,32.695076,0.48442015,0.38556266,3.8068693,36.611732,12.026129,190.64232,21.505865,373.4676,11.913232,7.0128593,0,4
5.640129,99.86212,6.845438,0.42874694,3.795788,3.0024033,11.636157,187.47139,12.876306,390.3927,4.138988,49.815567,1,5
67.33004,0.5246588,26.490389,0.8660989,8.548997,99.26172,1.3203477,710.29736,19.57989,9.892397,32.080357,6.8153067,0,24
86.526245,0.14657632,27.610126,0.87057906,8.763307,99.977455,1.2150311,710.99664,21.24698,0.5054461,37.65855,6.183645,0,24
79.55305,0.20137699,24.500324,0.86566436,8.72484,99.965225,1.2128742,710.93176,21.21318,1.2735606,37.391136,5.4843626,0,24
0.40405434,51.170082,12.335409,0.4362147,3.6349971,3.6454725,5.5738797,189.42398,13.93117,394.88474,2.6634822,47.832798,1,5
0.4338966,5.043547,24.360868,0.72938514,3.9506767,9.611571,1.4434272,212.96373,14.021252,388.87613,2.425942,21.92521,0,5
3.6146169,34.181267,0.7008269,0.39362723,4.3494534,21.527088,8.938573,189.20845,18.182207,356.29562,8.72272,7.4785905,0,4
35.56282,99.9793,7.046497,0.56758726,3.7199886,2.9498606,12.110983,187.28746,12.9432125,381.7279,5.1999984,49.98098,1,5
0.73043734,0.57748675,0.734772,0.46977112,4.6444016,88.24151,1.7269075,351.66074,21.0737,296.66577,16.583193,5.557265,0,24
65.86965,99.6592,0.5971382,0.38544452,4.0119925,22.308928,12.114869,189.34894,15.041636,377.85733,5.992282,25.642157,1,4
4.259354,1.7859725,2.0724401,0.4358836,4.766444,64.3255,3.872072,231.1792,17.904114,266.70425,10.972211,5.683111,0,4
88.40098,0.357825,27.738781,0.87094855,8.773539,99.90915,1.1394025,710.9947,19.87179,1.9133551,33.406376,8.438914,0,24
8.277373,99.997284,5.7906075,0.4499264,3.5934434,2.919116,12.117105,187.14246,13.023105,386.49588,6.1017084,49.999634,1,5
56.03937,0.34727478,23.971977,0.8628083,8.460293,99.590935,1.2019213,709.6053,20.42491,12.381579,34.994434,5.4699626,0,24
0.94981897,1.9340221,4.4145193,0.54823965,3.9265738,55.4463,1.9795473,302.07175,19.505795,354.41437,11.819312,6.1088347,0,24
88.9762,100.0,0.7705459,0.38506112,4.111944,2.9001386,12.1265,187.00331,12.79682,279.33847,10.942086,50.0,1,1
76.324814,0.47358838,27.513727,0.8409198,8.542227,99.47482,1.4718654,710.90564,20.572868,18.307621,28.887018,5.63384,0,24
86.47697,99.9957,0.5511236,0.38508332,3.641889,3.154205,12.126243,187.24727,14.763888,390.44998,4.9282722,49.011795,1,4
85.0216,0.22992536,27.362652,0.86636114,8.771549,99.960045,1.2390875,710.8151,17.842354,2.057185,35.79283,5.295412,0,24
8.815163,91.23753,6.9941,0.4310868,3.7124243,5.101497,10.724326,190.30415,12.833964,387.93396,2.9190779,47.97919,1,4
88.946045,0.12063835,27.716475,0.8709968,8.77884,99.99986,1.24075,711.0,21.915884,0.32082653,37.969284,5.929876,0,24
25.754395,0.20493162,8.698826,0.63814247,7.6270137,99.779205,1.4080688,701.10736,21.465845,34.79799,35.054733,5.0827723,0,24
71.26073,0.35253608,27.699957,0.8704284,8.744775,99.00492,1.1512685,710.2962,16.593605,32.11859,12.474536,9.556492,0,24
0.52583486,32.20908,3.9219227,0.52266276,4.350478,6.495036,2.829863,188.57121,13.264165,383.54144,3.9920547,41.328312,0,5
88.975784,0.08517826,27.726116,0.87099856,8.7799225,100.0,1.423352,711.0,21.997604,0.32000118,37.97,5.088718,0,24
78.10456,0.46309048,27.702484,0.8696666,8.713927,99.427574,1.162044,710.7482,16.108898,23.277607,18.042334,6.80253,0,24
88.14568,0.14392313,26.840242,0.86991364,8.769736,99.99904,1.2065238,710.99817,21.855402,0.33508718,37.96753,5.208353,0,24
0.065448724,44.5685,23.880331,0.7523347,3.7843626,3.0027564,4.0773826,188.19948,12.72027,395.02158,2.563292,49.624382,0,5
88.9762,100.0,9.477637,0.38601074,4.0191708,2.9000008,12.1265,187.00168,12.615214,318.9526,14.970515,50.0,1,1
37.306816,0.33766717,5.1079316,0.70315206,8.365665,99.91011,1.4041818,699.69324,21.574966,12.886108,36.806168,5.2828727,0,24
65.74544,0.23967798,0.8200821,0.76064366,8.442288,99.98868,2.5025375,710.3173,21.965374,0.6300173,37.96479,5.064381,0,24
3.7560573,0.6213282,3.2394807,0.67751026,7.3301587,89.955505,1.3591357,272.96603,18.562485,120.34753,24.44615,5.6151857,0,24
81.664474,0.15772188,27.57113,0.85589474,8.718292,99.90594,1.1510714,710.94995,18.699442,8.193874,28.508928,5.278258,0,24
88.96747,0.072577305,27.671068,0.8709923,8.779772,99.999985,1.1708189,711.0,21.960272,0.32015115,37.969982,5.1780877,0,24
0.15627074,61.733047,13.20435,0.697525,3.6767762,3.200181,6.135799,189.95819,13.031655,393.75848,3.3217015,49.743725,1,5
23.812735,0.5559834,4.930199,0.7658301,7.6490293,99.058876,1.4187199,705.1651,21.690151,11.645993,37.20036,5.3798723,0,24
0.2899354,23.222946,25.717928,0.8337518,5.182631,3.1935601,2.0073,193.09712,12.815589,389.05527,2.545431,49.835663,0,5
4.6553564,96.366516,6.6901464,0.4070845,3.8535452,4.001021,6.3939724,190.07988,13.029024,390.52887,2.8587577,41.381405,1,5
85.81776,0.14627658,27.624062,0.87030536,8.767991,99.99054,1.1753027,710.99567,20.610939,0.563375,37.850536,5.8349767,0,24
16.166687,0.7751417,27.616043,0.7845095,6.559617,81.28145,1.2256589,706.9166,17.963005,327.72974,3.8655515,7.6295047,0,24
0.5386556,2.2437263,20.860422,0.62327635,4.217793,18.022738,1.2643701,279.0413,15.487418,388.59406,2.2000928,17.60516,0,24
1.6858726,1.5033137,11.648096,0.44816568,4.210954,69.37422,1.8436081,337.06076,16.083733,367.57492,5.6255565,6.0990696,0,24
1.8033859,1.3312546,0.6716981,0.46460184,5.4725213,94.37527,2.2313955,231.42557,18.288471,316.06964,11.789552,5.329398,0,4
9.808014,0.59043115,9.319046,0.70907146,6.881365,93.00419,1.2612174,662.82965,20.139526,119.28499,25.701662,5.476851,0,24
88.19724,0.209809,17.271477,0.8677597,8.767825,99.99893,1.5751555,710.99725,21.92721,0.32844537,37.969597,5.168972,0,24
0.7850378,15.117669,1.928427,0.39716253,3.8956,9.660331,3.828467,193.18878,18.586542,386.13895,5.827053,10.284427,0,4
84.86163,0.2818455,27.72069,0.870243,8.753511,99.92213,1.1418027,710.97705,18.408932,11.721374,28.85875,6.146219,0,24
1.61264,3.1674595,24.2733,0.7343793,4.721922,16.324057,1.3062261,302.59482,13.668808,386.94913,2.191812,20.876587,0,24
11.789308,0.2893378,4.9319496,0.50458837,7.8680654,99.23809,1.2448524,685.4778,20.230383,97.84959,22.733444,5.40444,0,24
0.57304543,11.387176,3.6311736,0.39208812,3.620825,16.099941,3.6006293,194.72902,19.88427,387.12268,4.054779,7.2872844,0,4
7.3224044,0.5026806,17.529377,0.5537019,6.686747,91.99524,1.2953652,617.26404,17.060633,291.0628,5.799599,5.319461,0,24
58.777985,0.20418288,0.7046011,0.41441366,7.0959616,99.991585,4.477937,710.72705,21.996641,2.87624,37.95394,5.0735865,0,24
72.02825,99.95412,0.6058057,0.38701308,3.7204275,3.3712642,12.113601,187.63165,18.424505,374.18298,10.180136,47.904194,1,1
0.1818622,6.779811,12.150499,0.5075193,3.670522,7.1966977,5.2211127,192.20244,13.136711,394.03894,2.3919778,29.828804,0,5
2.5023258,0.8944191,13.458962,0.5369133,5.313308,65.30389,1.4678518,525.9093,18.783697,317.56726,6.0786166,6.74361,0,24
0.84343266,1.0395209,5.5077415,0.39249694,3.7846742,43.261925,1.4044796,229.23572,17.04716,388.45297,2.7534873,6.472282,0,4
88.83199,0.08538537,27.636402,0.870932,8.779009,99.999825,1.1466254,710.99963,21.624657,0.32646757,37.968464,5.295349,0,24
42.40479,0.20778489,20.419039,0.82305664,8.338167,99.69735,1.1692853,708.01263,20.050936,6.6780744,33.99501,5.279292,0,24
5.971545,12.717562,0.52712077,0.385931,4.08068,60.50328,7.9005756,204.22206,17.639994,384.8238,3.432457,5.778924,0,4
86.59199,0.2651132,27.557545,0.86534196,8.715979,99.96472,1.2399908,710.9982,21.880154,0.79407513,37.8234,5.349462,0,24
72.81895,0.4980951,27.703888,0.8684449,8.692054,98.66475,1.1713365,710.55914,16.568485,62.155148,8.021207,6.678703,0,24
0.29132974,46.865116,6.4713717,0.41306326,3.6104834,5.9190364,6.0897546,199.88475,14.710087,392.14746,2.6204567,38.637127,0,5
3.979695,1.6138602,27.374483,0.84534556,6.2275133,45.044777,1.2953346,527.11115,13.5369425,352.47687,2.3337145,13.703999,0,24
4.150169,99.40112,5.3868346,0.440849,3.7106886,3.1363232,11.950042,187.63075,12.818239,388.77417,3.9571328,49.9553,1,5
0.193524,1.5784738,17.058874,0.50847,3.8655155,12.701435,1.3230269,201.07932,14.092217,395.30728,2.2127757,9.555345,0,5
3.748868,0.3585464,6.359173,0.4293097,4.8951955,93.48967,2.8323078,631.22205,18.376806,267.96594,5.677706,5.4432592,0,4
0.12205257,0.6492294,11.049257,0.5396635,3.7845404,23.148474,2.5965376,283.87985,18.012825,392.18658,2.3034687,11.052943,0,24
0.19840215,38.047592,24.221184,0.8014301,4.190665,3.3995464,1.57685,189.26947,12.702243,393.46368,2.2986677,49.31888,0,5
73.869736,0.273001,13.648239,0.84127563,8.656882,99.922356,1.2123421,710.6208,20.311253,2.2054136,37.239517,5.275389,0,24
1.0202773,3.1946306,0.55300725,0.4024635,3.914701,88.72535,1.4453892,243.24081,20.835371,294.36163,28.790482,5.3552747,0,24
72.40851,99.99691,3.3383899,0.3903791,3.7068238,2.9488494,12.118228,187.3715,15.257184,387.9124,6.6881795,49.988,1,2
73.2516,0.12372426,22.333422,0.843277,8.709204,99.98457,1.3185173,710.5117,21.423098,2.4460773,37.756115,5.1240306,0,24
88.02503,99.9935,0.5220223,0.38534203,3.9425738,3.559045,12.12461,187.16489,16.745342,374.2521,6.936267,49.73852,1,4
0.38690504,22.353292,26.975395,0.8219902,4.696186,4.6869125,1.3470663,206.02502,13.092776,391.97534,2.6011674,45.38853,0,5
71.71565,0.14523882,27.48479,0.8697019,8.691083,99.85196,1.1747056,710.7291,16.175888,9.83975,28.49221,6.3688354,0,24
0.36635143,3.488209,15.846694,0.47869316,3.8282263,13.87567,1.7335083,216.68088,14.661004,387.10065,2.377402,8.49839,0,24
60.05179,0.53726065,17.707184,0.85390884,8.590171,99.90142,1.3289027,708.5201,18.969076,2.5743847,37.370255,5.281349,0,24
32.092068,99.915695,2.0062933,0.40478656,3.8136125,3.147926,12.109679,187.3036,13.30018,382.6652,6.115313,49.64009,1,3
72.17554,0.22906983,27.328611,0.86482424,8.632699,99.85677,1.2113113,710.7994,17.953194,11.724674,27.762712,5.412875,0,24
1.5648608,1.9024727,26.359272,0.83370763,5.6211295,12.007464,1.2502823,368.26376,15.70226,346.7681,4.3227224,27.221039,0,24
80.45199,0.32434776,27.656721,0.8515539,8.584467,99.86885,1.2467132,710.9492,19.953922,7.7795916,31.527485,5.2278123,0,24
1.4589508,0.6995781,0.78460455,0.41379392,4.768945,74.26312,1.7546155,274.2493,20.59596,323.9845,10.778324,5.2737145,0,4
27.106201,45.937157,0.90701807,0.3853835,3.7018242,27.500137,10.642634,223.7151,18.344248,384.61832,2.9563904,7.3525157,1,4
76.83104,0.14530773,25.305922,0.859023,8.619765,99.912025,1.2849537,710.9084,20.800001,1.4388984,37.001007,5.4919934,0,24
4.4274898,94.10306,0.818398,0.38965476,3.6695333,4.4377737,11.287594,187.7,16.48865,392.99567,4.2314262,35.331272,1,4
57.412052,99.99391,4.2263074,0.39349535,3.7117255,3.0002012,12.11247,187.17746,12.821096,380.2432,4.2230077,49.956223,1,8
16.837555,0.5254647,1.3577913,0.43517616,5.7022195,99.93373,5.861103,705.51447,21.791185,17.895744,37.678333,5.0786777,0,24
69.1277,0.4882738,16.389889,0.8652253,8.514774,99.65592,1.196156,707.7886,20.385218,2.4096072,37.11275,5.944154,0,24
7.018922,0.5241004,20.141514,0.4763064,6.7924123,93.584625,1.1774472,653.4121,18.105024,334.24216,3.7836866,5.2587104,0,24
1.7570949,3.4543638,0.7756641,0.41166744,5.3487363,36.469322,1.4738138,193.53224,17.390522,372.52246,5.870991,5.731372,0,4
0.06924841,20.037994,6.6029425,0.47745934,3.6050377,5.1016474,4.8748026,188.1535,15.448282,394.8135,3.154563,20.153715,0,5
10.657936,0.7929411,14.453008,0.7172947,7.688885,97.59831,1.1554922,567.9338,14.428319,135.93823,18.566265,5.3901443,0,24
88.94386,100.0,5.442463,0.38561013,3.6204405,2.9020395,12.126498,187.13466,12.849552,375.54312,10.090844,49.999985,1,1
10.310939,0.6783365,4.3805904,0.7087086,5.9375196,96.78994,2.159908,689.7817,21.128862,41.17095,36.188423,5.6216006,0,24
