V1,V6,V10,V12,V13,V14,V15,Class
27,359,11,536,2,-1,0,2
33,254,19,576,3,-1,0,2
33,541,27,194,1,-1,0,2
30,442,15,580,4,7,0,2
52,569,24,459,2,-1,0,2
29,464,7,185,1,454,1,2
34,236,13,362,3,354,1,2
29,570,27,190,1,-1,0,2
23,638,23,191,2,-1,0,2
49,87,12,392,2,-1,0,2
36,264,14,403,1,-1,0,2
50,314,5,277,2,-1,0,2
28,579,25,222,1,-1,0,2
29,687,23,204,1,-1,0,2
46,284,7,547,2,-1,0,2
33,920,29,496,5,178,2,2
33,317,20,712,2,-1,0,2
35,426,26,442,3,-1,0,2
27,135,22,629,2,-1,0,2
41,1027,18,296,1,175,1,2
35,-63,26,733,5,-1,0,2
32,552,26,620,4,5,0,2
26,608,26,384,2,-1,0,2
24,542,20,484,3,-1,0,2
25,810,5,281,3,258,1,2
38,384,25,87,1,-1,0,2
23,788,27,223,1,-1,0,2
30,781,11,346,3,-1,0,2
25,515,14,419,4,112,3,2
28,688,22,675,2,-1,0,2
43,-13,2,142,1,127,2,2
34,309,27,383,2,-1,0,2
42,215,26,287,1,-1,0,2
36,501,21,249,2,-1,0,2
33,112,12,380,4,295,1,2
30,16,4,283,2,331,1,2
38,251,20,526,2,-1,0,2
31,646,28,261,1,-1,0,2
32,995,6,202,1,456,1,2
27,511,31,754,3,-1,0,2
47,503,17,459,1,-1,0,2
27,885,26,374,2,-1,0,2
28,706,4,148,1,479,0,2
51,10,11,462,3,154,2,2
31,552,27,265,1,199,1,2
71,1242,11,145,2,107,2,2
29,383,24,238,1,-1,0,2
32,315,31,350,12,-1,0,2
30,860,26,283,1,-1,0,2
43,1051,7,230,2,224,1,2
49,720,22,445,2,-1,0,2
35,730,7,203,2,204,1,2
45,-179,20,846,2,-1,0,2
30,147,10,164,1,493,1,2
35,616,2,157,1,241,1,2
26,812,3,219,1,462,1,2
26,134,8,110,1,534,0,2
28,941,5,328,3,335,1,2
67,1165,20,163,2,196,2,2
23,408,30,250,2,147,1,2
29,392,26,371,6,63,3,2
27,-8,3,297,2,-1,0,2
27,1462,29,36,1,-1,0,2
29,14,9,432,3,-1,0,2
40,522,14,364,1,-1,0,2
28,428,25,269,1,-1,0,2
31,914,16,88,2,-1,0,2
28,200,23,531,4,-1,0,2
28,991,5,181,2,-1,0,2
27,584,17,118,1,-1,0,2
23,422,19,112,3,-1,0,2
44,214,22,270,1,-1,0,2
39,857,12,432,5,133,3,2
34,825,12,206,1,-1,0,2
56,984,30,446,5,0,0,2
46,369,18,332,2,-1,0,2
67,580,25,295,4,-1,0,2
36,379,25,629,2,-1,0,2
49,1113,11,160,3,116,2,2
26,892,7,298,2,249,1,2
37,498,5,148,2,-1,0,2
41,793,9,257,5,-1,0,2
49,772,11,334,3,264,1,2
33,583,23,286,1,-1,0,2
35,515,30,545,3,-1,0,2
42,856,16,143,2,87,3,2
64,716,10,335,4,-1,0,2
46,428,3,213,2,107,2,2
26,286,2,168,1,128,1,2
28,201,29,820,5,-1,0,2
27,752,25,183,1,-1,0,2
53,388,28,393,2,-1,0,2
74,943,29,388,4,14,0,2
36,332,24,429,2,-1,0,2
33,363,18,473,3,-1,0,2
34,899,7,319,3,344,1,2
24,371,26,259,1,-1,0,2
32,429,4,137,2,74,3,2
24,275,20,661,3,-1,0,2
27,733,30,129,3,-1,0,2
28,330,28,204,2,183,3,2
56,624,31,429,5,-1,0,2
78,778,30,360,2,-1,0,2
29,-107,12,396,2,-1,0,2
30,742,22,579,2,-1,0,2
69,305,4,286,2,-1,0,2
26,689,10,147,2,134,1,2
43,149,6,240,1,191,1,2
41,299,19,500,6,194,2,2
25,1256,3,172,2,419,1,2
43,468,6,268,4,4,0,2
30,251,9,460,3,-1,0,2
25,-66,2,141,2,180,1,2
32,317,6,221,1,368,1,2
65,1973,9,156,2,209,1,2
38,578,17,474,3,-1,0,2
31,669,9,133,2,115,2,2
54,651,6,274,4,-1,0,2
41,800,16,478,5,148,3,2
64,1429,10,126,2,126,1,2
33,427,3,158,2,117,1,2
50,1413,10,197,3,151,2,2
46,370,25,106,1,-1,0,2
26,68,15,615,6,-1,0,2
33,661,11,274,3,158,2,2
26,366,21,129,2,122,4,2
31,296,4,304,2,326,1,2
35,23,21,695,3,-1,0,2
39,-47,14,659,2,-1,0,2
36,735,28,593,6,1,0,2
42,200,23,673,6,-1,0,2
59,398,21,438,2,-1,0,2
50,660,26,175,1,-1,0,2
31,891,25,402,3,229,1,2
27,789,9,104,2,95,2,2
43,672,22,212,3,-1,0,2
62,636,28,154,6,-1,0,2
31,1322,4,352,2,362,1,2
33,679,22,364,2,-1,0,2
41,1603,26,822,3,-1,0,2
38,376,31,775,8,-1,0,2
31,260,31,584,6,-1,0,2
52,87,15,803,2,-1,0,2
33,123,20,861,6,-1,0,2
34,818,7,294,3,307,1,2
47,520,24,817,4,-1,0,2
51,1186,21,408,4,184,2,2
64,535,23,282,2,-1,0,2
44,227,13,474,3,-1,0,2
78,780,5,100,2,97,2,2
67,346,19,417,2,-1,0,2
49,444,2,95,2,85,2,2
45,392,17,233,1,-1,0,2
24,332,11,430,3,-1,0,2
48,55,4,500,1,-1,0,2
40,553,13,459,5,228,2,2
29,914,27,354,2,144,2,2
32,446,3,223,2,144,1,2
29,1011,21,260,2,129,3,2
43,308,23,170,1,-1,0,2
67,815,22,315,3,-1,0,2
23,322,5,99,2,76,3,2
40,274,10,430,2,-1,0,2
25,987,3,190,1,448,0,2
37,565,19,414,1,-1,0,2
24,896,28,140,1,-1,0,2
31,686,27,149,1,-1,0,2
31,206,14,488,4,221,2,2
46,300,20,302,2,-1,0,2
28,561,13,453,5,172,3,2
71,622,24,196,4,-1,0,2
35,543,25,402,2,-1,0,2
42,407,3,302,2,-1,0,2
47,84,5,172,2,-1,0,2
26,447,5,116,1,546,0,2
35,584,14,313,3,389,1,2
36,932,5,193,3,109,2,2
42,682,25,244,3,-1,0,2
36,793,19,362,2,-1,0,2
27,1494,5,230,1,322,1,2
25,-202,13,51,1,535,0,2
41,343,24,675,1,-1,0,2
25,316,15,403,4,-1,0,2
47,2093,7,428,1,341,1,2
37,1167,12,329,3,166,2,2
30,184,14,242,3,360,1,2
33,873,8,239,2,411,1,2
63,503,11,78,2,-1,0,2
30,946,14,358,3,182,2,2
32,228,7,368,2,379,1,2
29,380,13,696,4,-1,0,2
27,782,24,215,2,12,0,2
25,374,30,467,4,2,0,2
43,1128,29,79,1,-1,0,2
25,657,20,310,5,277,1,2
66,550,23,292,2,-1,0,2
35,-79,10,609,3,-1,0,2
52,671,24,345,2,-1,0,2
37,560,25,211,1,-1,0,2
38,804,5,114,2,-1,0,2
30,-106,15,169,1,386,1,2
27,205,20,425,2,-1,0,2
37,1813,24,848,6,-1,0,2
30,1109,16,316,2,155,2,2
37,345,18,168,1,-1,0,2
27,765,8,328,2,363,1,2
42,810,31,334,3,-1,0,2
30,17,15,622,3,-1,0,2
27,417,26,560,3,-1,0,2
24,575,28,145,4,-1,0,2
37,425,29,207,3,-1,0,2
26,514,10,253,2,96,4,2
38,195,22,415,1,-1,0,2
35,384,31,845,19,-1,0,2
57,520,3,116,2,99,1,2
45,1081,7,314,2,252,1,2
24,349,27,389,2,-1,0,2
38,1085,20,342,4,258,1,2
31,1359,4,214,2,343,1,2
37,356,22,195,1,-1,0,2
24,681,12,227,2,135,1,2
27,541,26,416,3,-1,0,2
33,932,28,63,1,-1,0,2
58,491,27,126,2,87,4,2
26,408,11,303,4,53,3,2
29,1968,4,219,1,395,1,2
48,301,16,609,2,-1,0,2
26,1242,4,272,2,313,1,2
30,450,7,489,3,308,1,2
28,512,26,462,3,-1,0,2
52,652,8,196,3,-1,0,2
52,1445,16,363,2,-1,0,2
34,724,4,106,2,-1,0,2
30,359,10,324,2,313,1,2
45,735,26,274,1,-1,0,2
49,314,15,284,2,-1,0,2
30,385,6,272,2,-1,0,2
26,199,2,90,1,112,2,2
29,991,28,469,3,77,1,2
29,793,28,106,1,-1,0,2
28,214,22,507,1,-1,0,2
38,1036,9,166,3,-1,0,2
45,1120,15,368,4,175,2,2
33,811,25,262,2,-1,0,2
22,678,10,135,1,143,1,2
60,432,8,352,1,-1,0,2
45,-5,21,213,1,-1,0,2
51,678,25,224,2,-1,0,2
77,391,19,286,2,-1,0,2
23,366,6,132,1,117,1,2
34,772,27,118,1,-1,0,2
35,401,8,532,3,-1,0,2
29,585,16,374,2,-1,0,2
31,596,25,152,1,-1,0,2
34,513,24,540,3,-1,0,2
38,1077,12,297,4,233,1,2
60,566,13,515,1,-1,0,2
27,388,4,192,2,175,1,2
47,442,31,587,6,-1,0,2
38,178,3,110,2,0,0,2
25,913,7,283,2,418,1,2
26,9,10,99,1,499,0,2
40,109,13,509,2,-1,0,2
29,838,29,473,5,46,1,2
39,231,17,414,3,147,1,2
32,686,8,492,2,150,2,2
40,533,18,160,2,92,5,2
39,150,25,818,3,-1,0,2
28,143,10,577,5,-1,0,2
53,653,26,497,3,-1,0,2
25,80,25,478,3,-1,0,2
39,-32,17,399,2,3,0,2
66,897,21,162,3,119,3,2
43,809,9,298,2,252,1,2
36,1040,29,1130,4,-1,0,2
41,562,3,289,2,108,2,2
36,332,21,268,2,-1,0,2
41,644,6,235,2,85,4,2
33,642,27,118,1,-1,0,2
33,1386,20,928,1,-1,0,2
72,1362,18,210,2,107,3,2
46,945,21,249,4,-1,0,2
45,878,11,244,3,142,2,2
68,205,13,207,1,-1,0,2
31,746,20,132,2,96,3,2
56,555,12,490,2,-1,0,2
27,521,28,802,8,-1,0,2
35,969,6,92,2,-1,0,2
39,358,23,138,1,-1,0,2
31,247,9,456,5,219,2,2
33,352,6,447,3,169,2,2
37,357,7,440,2,-1,0,2
24,332,17,339,3,-1,0,2
35,261,12,299,2,313,1,2
26,1174,22,294,3,180,2,2
31,1353,23,770,2,-1,0,2
35,50,22,584,3,-1,0,2
25,26,29,559,3,-1,0,2
38,437,15,343,4,-1,0,2
24,1169,7,241,2,279,1,2
45,499,4,145,3,124,2,2
37,128,30,549,4,-1,0,2
29,651,21,564,4,25,0,2
26,755,7,148,2,-1,0,2
39,1547,5,241,2,278,1,2
39,675,19,359,6,123,5,2
38,434,8,316,1,154,1,2
34,1428,29,30,1,-1,0,2
29,297,21,301,1,-1,0,2
46,917,21,314,3,-1,0,2
41,-101,13,131,3,145,4,2
80,682,25,375,4,-1,0,2
38,786,7,249,2,381,1,2
65,486,3,93,2,-1,0,2
30,481,13,631,7,-1,0,2
28,626,16,312,2,-1,0,2
31,697,4,257,1,266,1,2
66,931,15,206,3,99,3,2
25,459,23,268,1,-1,0,2
35,1267,4,214,1,418,1,2
35,416,28,378,2,-1,0,2
38,280,5,494,2,0,0,2
36,868,26,137,1,-1,0,2
35,393,10,356,3,336,1,2
36,1193,18,250,3,-1,0,2
63,1258,21,582,3,-1,0,2
31,-54,23,679,3,-1,0,2
56,730,2,113,1,66,2,2
29,301,29,518,5,-1,0,2
23,588,13,207,2,-1,0,2
28,127,14,334,3,-1,0,2
35,553,7,168,2,130,1,2
27,146,26,496,3,-1,0,2
28,-61,6,344,1,-1,0,2
63,1546,6,182,2,222,1,2
27,910,3,266,2,378,1,2
55,1613,23,219,2,177,1,2
33,1013,28,105,1,-1,0,2
43,754,27,72,1,-1,0,2
31,739,28,245,1,-1,0,2
36,896,10,141,2,119,3,2
41,425,27,151,1,-1,0,2
32,254,31,1003,7,-1,0,2
38,1279,19,295,2,156,2,2
31,392,24,203,1,-1,0,2
30,-12,19,784,4,-1,0,2
31,876,5,261,3,252,1,2
27,449,31,418,2,-1,0,2
48,186,23,313,1,-1,0,2
26,935,6,207,2,222,1,2
33,537,18,817,3,-1,0,2
61,509,31,357,5,-1,0,2
55,763,5,425,3,-1,0,2
47,715,14,380,4,248,2,2
52,941,29,250,2,83,3,2
25,1002,2,224,1,340,1,2
32,152,13,317,2,-1,0,2
25,464,4,208,1,494,1,2
40,963,24,650,5,-1,0,2
29,674,26,266,1,-1,0,2
64,569,26,189,1,-1,0,2
75,640,14,448,6,-1,0,2
60,178,18,523,1,-1,0,2
31,543,28,176,2,167,1,2
64,1226,10,577,1,-1,0,2
28,497,17,450,3,-1,0,2
32,415,30,931,5,-1,0,2
50,1664,20,1035,1,-1,0,2
32,282,26,455,2,-1,0,2
26,203,16,118,2,98,4,2
34,559,21,491,3,-1,0,2
43,568,18,114,2,-1,0,2
27,1158,26,257,2,213,1,2
58,1134,10,244,2,125,3,2
31,843,12,259,3,395,1,2
43,597,14,409,3,200,2,2
42,611,2,290,1,241,1,2
25,831,18,303,3,220,2,2
28,499,28,797,5,-1,0,2
38,294,23,326,1,-1,0,2
32,584,3,339,2,55,2,2
35,630,16,497,4,196,2,2
27,268,24,361,5,-1,0,2
44,798,2,107,1,-1,0,2
54,827,22,232,3,-1,0,2
35,899,9,261,3,375,1,2
32,632,25,499,2,-1,0,2
48,623,6,346,3,98,4,2
37,470,26,201,1,-1,0,2
42,861,9,102,2,10,1,2
30,567,28,120,1,-1,0,2
36,575,31,484,3,2,0,2
24,400,29,354,3,1,0,2
31,395,25,206,1,-1,0,2
33,441,23,233,1,-1,0,2
31,635,11,158,1,469,1,2
35,1233,21,194,3,183,1,2
40,375,22,521,2,-1,0,2
56,421,9,193,1,-1,0,2
35,271,17,294,2,-1,0,2
39,122,25,351,1,-1,0,2
80,386,31,312,2,-1,0,2
35,-45,16,498,3,-1,0,2
26,846,15,217,2,133,3,2
54,610,25,365,2,-1,0,2
35,760,25,459,7,218,2,2
25,3,17,650,3,-1,0,2
36,1369,5,274,1,308,1,2
36,380,30,677,4,-1,0,2
44,370,21,239,1,-1,0,2
42,-164,21,714,2,-1,0,2
40,696,24,114,1,-1,0,2
34,222,30,1270,5,-1,0,2
31,519,25,275,1,-1,0,2
75,343,6,146,3,-1,0,2
27,428,20,428,2,-1,0,2
70,412,20,228,3,-1,0,2
29,560,28,220,1,-1,0,2
32,413,15,258,2,379,1,2
28,357,23,388,2,-1,0,2
35,579,27,245,1,-1,0,2
31,540,29,115,2,4,0,2
50,619,10,126,1,-1,0,2
28,538,24,199,1,-1,0,2
27,723,5,188,2,231,1,2
36,1048,25,664,2,-1,0,2
66,478,25,238,1,-1,0,2
30,-6,31,274,1,-1,0,2
49,389,11,411,4,210,2,2
37,380,10,442,3,222,2,2
25,118,7,49,1,622,0,2
37,339,23,832,3,-1,0,2
27,403,28,194,2,-1,0,2
27,655,10,343,2,209,1,2
47,386,5,96,2,-1,0,2
30,633,13,146,2,82,3,2
32,587,4,139,2,85,3,2
31,1087,12,467,2,-1,0,2
41,496,19,158,1,-1,0,2
30,389,23,344,1,-1,0,2
32,2420,3,146,1,474,0,2
27,525,5,80,2,79,3,2
49,954,4,261,2,117,2,2
26,959,20,581,4,-1,0,2
32,485,18,316,5,-1,0,2
31,136,21,363,2,-1,0,2
39,1113,9,143,3,124,2,2
25,384,13,483,3,22,1,2
40,623,8,380,3,279,1,2
46,728,10,402,3,270,2,2
37,538,24,118,1,-1,0,2
71,1038,14,360,5,154,3,2
62,402,9,129,3,163,3,2
48,363,13,197,1,-1,0,2
36,297,25,560,2,-1,0,2
28,799,19,235,3,361,1,2
38,726,12,426,3,270,2,2
46,1759,20,950,2,-1,0,2
33,2385,5,175,1,444,1,2
34,282,28,423,2,-1,0,2
33,967,12,343,4,212,2,2
24,-18,9,151,1,156,2,2
35,773,18,347,3,219,2,2
26,428,4,86,1,583,0,2
45,1258,13,289,2,330,1,2
31,413,9,289,2,-1,0,2
33,1135,6,160,1,534,0,2
32,228,30,345,2,-1,0,2
38,1020,4,185,2,188,1,2
30,-25,31,953,3,-1,0,2
40,460,26,448,4,0,0,2
28,844,6,141,2,24,1,2
29,675,24,245,1,-1,0,2
29,86,20,377,1,-1,0,2
35,469,5,245,2,329,2,2
39,866,24,490,4,21,1,2
40,262,22,841,3,-1,0,2
34,91,18,219,1,2,0,2
29,708,2,94,2,78,2,2
56,823,31,324,5,-1,0,2
38,160,16,226,3,-1,0,2
42,452,27,133,1,-1,0,2
37,320,9,360,3,314,1,2
46,663,10,362,4,290,1,2
50,750,22,299,2,-1,0,2
27,581,12,338,4,210,2,2
41,722,16,420,4,165,2,2
44,388,17,343,1,-1,0,2
32,686,21,589,4,-1,0,2
61,112,21,404,4,1,0,2
35,749,27,101,1,-1,0,2
27,1094,5,384,2,330,1,2
25,767,13,357,4,209,2,2
43,646,13,305,2,170,2,2
36,547,24,690,2,-1,0,2
41,245,30,466,2,-1,0,2
51,655,27,444,4,-1,0,2
32,648,27,115,1,-1,0,2
52,584,27,338,3,-1,0,2
42,401,17,187,1,-1,0,2
28,1053,16,163,6,-1,0,2
28,71,22,452,2,-1,0,2
36,623,14,393,2,218,2,2
37,465,27,155,1,-1,0,2
40,1444,11,344,4,244,1,2
25,345,20,374,3,-1,0,2
37,802,30,190,3,-1,0,2
46,787,4,299,2,128,2,2
23,302,26,587,4,-1,0,2
33,591,8,330,3,239,1,2
70,497,12,360,1,-1,0,2
59,827,7,152,2,12,1,2
57,294,10,347,2,-1,0,2
57,2754,8,287,2,306,1,2
37,411,30,560,5,-1,0,2
32,655,26,455,3,-1,0,2
28,335,13,101,2,135,4,2
36,302,23,184,1,-1,0,2
21,594,23,241,2,115,3,2
31,677,5,243,1,430,1,2
32,336,20,545,6,-1,0,2
42,445,10,541,4,136,3,2
55,533,16,190,1,-1,0,2
43,1356,28,366,3,278,1,2
36,285,21,864,1,-1,0,2
31,1271,25,440,3,-1,0,2
30,764,11,358,5,118,4,2
48,394,19,370,3,192,2,2
26,355,23,564,2,-1,0,2
32,143,18,670,2,-1,0,2
45,396,21,297,2,-1,0,2
29,221,5,236,3,348,1,2
62,-114,9,285,1,-1,0,2
37,629,21,484,5,-1,0,2
41,840,12,242,2,114,2,2
66,91,23,497,3,-1,0,2
30,-104,24,701,3,-1,0,2
25,575,18,400,3,-1,0,2
27,415,25,218,1,-1,0,2
40,656,29,509,2,-1,0,2
31,323,5,158,1,445,0,2
76,1070,13,250,3,103,4,2
26,84,20,314,2,-1,0,2
53,679,15,480,4,69,2,2
34,667,27,117,1,-1,0,2
38,1140,13,60,2,-1,0,2
54,769,19,332,2,185,2,2
39,601,23,350,5,-1,0,2
47,1691,16,258,2,186,1,2
64,168,6,235,2,-1,0,2
40,358,10,475,2,-1,0,2
30,274,25,509,2,-1,0,2
37,313,19,408,2,-1,0,2
27,828,9,105,2,113,2,2
38,704,31,334,5,-1,0,2
56,345,20,216,1,-1,0,2
64,709,5,121,2,85,2,2
59,160,31,607,7,-1,0,2
35,333,25,222,2,-1,0,2
35,357,10,378,2,287,1,2
31,246,19,259,2,276,2,2
32,812,30,66,1,-1,0,2
31,848,15,520,4,134,3,2
33,901,8,188,1,431,1,2
25,112,29,587,4,-1,0,2
30,1518,4,258,2,352,1,2
40,175,21,577,1,-1,0,2
55,335,16,323,3,-1,0,2
30,537,11,403,5,-1,0,2
25,612,4,215,1,492,1,2
25,566,12,151,2,92,3,2
25,558,20,642,3,-1,0,2
75,730,24,168,3,1,0,2
42,132,21,540,2,-1,0,2
34,207,18,535,4,-1,0,2
61,1091,9,163,3,175,2,2
31,305,26,994,4,-1,0,2
39,327,26,287,1,-1,0,2
73,1019,7,198,2,-1,0,2
41,-14,11,612,3,-1,0,2
63,951,31,368,3,-1,0,2
35,1234,21,199,2,158,1,2
35,653,15,465,2,11,0,2
36,103,4,477,2,-1,0,2
36,609,30,553,5,3,0,2
34,608,29,198,1,-1,0,2
29,1633,3,148,1,523,0,2
33,96,23,714,7,-1,0,2
25,260,29,759,4,-1,0,2
31,506,4,131,2,100,2,2
26,952,29,117,1,-1,0,2
28,373,22,900,2,-1,0,2
28,48,31,681,5,-1,0,2
29,860,25,492,2,-1,0,2
40,1696,4,189,1,407,1,2
38,895,28,363,3,0,0,2
52,1023,27,109,1,-1,0,2
30,428,21,277,1,-1,0,2
59,77,29,101,6,142,5,2
42,517,27,640,6,-1,0,2
42,439,23,353,1,-1,0,2
55,543,22,518,2,-1,0,2
28,442,6,102,1,81,2,2
51,138,28,574,2,-1,0,2
24,1038,2,71,1,647,0,2
22,115,26,419,2,-1,0,2
37,31,18,642,3,-1,0,2
36,685,16,372,2,18,0,2
30,1286,6,278,3,296,1,2
47,1006,4,225,3,-1,0,2
51,481,21,203,2,238,2,2
33,282,22,283,1,-1,0,2
35,897,25,236,1,-1,0,2
29,671,23,508,6,107,4,2
42,573,23,400,2,0,0,2
32,721,14,456,5,126,3,2
34,177,17,359,2,-1,0,2
43,799,27,96,1,-1,0,2
53,300,9,432,1,-1,0,2
25,552,4,196,2,213,1,2
32,404,9,226,3,-1,0,2
40,390,14,365,3,285,2,2
62,243,8,279,1,-1,0,2
28,278,27,708,3,-1,0,2
30,573,27,569,2,-1,0,2
44,1925,5,266,2,316,1,2
28,1153,5,293,3,316,1,2
27,477,27,190,1,-1,0,2
77,1268,18,120,2,79,5,2
27,629,4,237,2,268,1,2
34,-87,6,201,2,193,1,2
62,552,12,275,2,-1,0,2
25,195,28,623,3,-1,0,2
35,843,20,106,1,-1,0,2
28,579,11,128,2,-1,0,2
28,688,11,256,4,103,3,2
30,738,4,169,2,-1,0,2
37,86,2,261,1,-1,0,2
45,85,14,123,1,340,1,2
45,673,7,190,3,1,0,2
37,84,3,268,1,214,1,2
34,482,26,346,1,-1,0,2
76,-100,13,187,1,-1,0,2
27,1289,5,215,1,488,1,2
40,994,9,180,3,180,2,2
58,165,23,255,2,-1,0,2
79,447,29,138,4,-1,0,2
48,910,9,243,2,305,1,2
40,872,27,271,1,-1,0,2
31,567,25,412,1,-1,0,2
25,240,25,497,2,-1,0,2
32,544,2,182,2,-1,0,2
46,880,15,115,2,-1,0,2
38,24,23,911,4,-1,0,2
30,433,8,190,1,452,0,2
27,505,6,274,2,200,1,2
39,464,14,249,2,-1,0,2
31,245,25,545,2,-1,0,2
32,493,17,585,2,-1,0,2
37,1238,6,190,2,197,1,2
37,534,12,416,2,23,0,2
28,931,14,189,2,108,3,2
67,342,25,280,2,-1,0,2
25,699,24,824,3,-1,0,2
34,219,29,316,1,-1,0,2
33,125,24,662,4,-1,0,2
35,224,27,464,2,-1,0,2
42,216,12,674,2,-1,0,2
30,658,22,812,4,-1,0,2
34,604,3,106,2,113,1,2
28,1699,4,70,1,584,0,2
40,655,10,232,3,-1,0,2
28,677,11,98,1,85,3,2
33,335,12,426,1,-1,0,2
40,653,16,142,1,-1,0,2
27,141,5,185,1,436,0,2
41,295,27,142,1,-1,0,2
37,654,23,159,1,46,0,2
30,618,19,300,2,0,0,2
31,550,20,192,1,95,0,2
46,590,5,359,1,0,0,2
26,1368,8,256,3,309,1,2
34,578,30,409,2,-1,0,2
28,474,6,144,2,135,1,2
25,451,17,223,2,-1,0,2
64,941,23,291,3,-1,0,2
44,555,14,451,1,-1,0,2
30,470,23,633,3,-1,0,2
28,678,9,137,1,534,0,2
30,1710,6,307,2,383,1,2
57,560,8,207,3,-1,0,2
33,543,30,194,2,0,0,2
44,1046,10,188,5,147,3,2
26,667,30,604,1,-1,0,2
30,781,9,187,3,-1,0,2
43,1778,4,201,1,321,1,2
37,241,7,718,3,-1,0,2
30,693,5,274,2,366,1,2
31,958,5,235,2,391,1,2
44,846,3,138,1,351,0,2
30,152,19,567,4,-1,0,2
28,1102,29,61,1,-1,0,2
39,828,8,459,1,-1,0,2
26,1079,24,387,2,164,2,2
51,626,26,325,3,-1,0,2
24,120,5,114,2,108,3,2
55,354,24,178,1,-1,0,2
28,564,31,596,8,-1,0,2
68,980,10,166,2,98,2,2
23,41,22,384,2,-1,0,2
34,269,14,260,2,331,2,2
39,334,16,407,3,15,0,2
71,468,23,446,2,-1,0,2
31,230,12,322,2,317,2,2
27,447,5,109,2,99,3,2
24,502,27,613,2,-1,0,2
36,824,4,221,1,349,1,2
62,617,27,492,2,-1,0,2
34,67,3,442,2,-1,0,2
28,72,11,65,1,540,0,2
26,510,24,568,4,-1,0,2
26,384,28,455,5,-1,0,2
34,718,5,203,2,283,1,2
43,225,25,251,1,-1,0,2
47,730,30,591,3,-1,0,2
32,-116,19,553,3,-1,0,2
36,338,30,400,4,-1,0,2
43,597,24,799,3,-1,0,2
51,28,12,546,2,-1,0,2
26,1136,28,94,1,-1,0,2
34,968,23,742,6,-1,0,2
36,738,20,610,7,9,0,2
36,922,6,280,2,221,1,2
44,285,14,426,3,-1,0,2
25,585,26,263,2,168,2,2
29,815,11,157,2,88,4,2
28,151,1,147,1,108,1,2
34,327,31,1107,14,-1,0,2
41,482,26,136,1,-1,0,2
68,1049,18,429,5,-1,0,2
34,930,14,377,4,166,2,2
29,160,29,666,4,-1,0,2
37,1063,23,74,1,-1,0,2
33,360,25,343,1,-1,0,2
25,799,22,251,3,167,1,2
24,-85,25,427,2,-1,0,2
30,709,27,189,1,-1,0,2
41,648,27,104,1,-1,0,2
49,427,19,389,2,-1,0,2
53,523,4,141,2,69,2,2
29,551,28,147,1,-1,0,2
51,657,23,374,3,209,2,2
30,947,8,143,2,-1,0,2
58,1064,23,677,3,-1,0,2
41,851,24,115,1,-1,0,2
24,1096,2,150,1,511,0,2
56,722,22,271,5,-1,0,2
26,291,15,500,3,18,0,2
34,534,13,387,2,177,2,2
29,481,26,347,2,-1,0,2
35,711,20,312,3,-1,0,2
68,1083,29,155,2,101,3,2
25,959,7,199,3,217,1,2
50,676,26,283,4,-1,0,2
49,271,26,301,1,-1,0,2
39,1061,23,813,2,-1,0,2
28,905,28,494,2,-1,0,2
37,785,26,397,2,-1,0,2
64,567,10,177,4,111,3,2
26,293,17,434,3,-1,0,2
50,968,17,244,5,-1,0,2
26,1338,7,270,2,335,1,2
27,705,3,138,1,480,0,2
43,252,20,299,2,9,0,2
27,368,7,218,2,272,1,2
33,466,6,219,2,166,1,2
32,1285,22,1233,3,-1,0,2
27,323,24,475,2,-1,0,2
32,1200,27,1226,5,-1,0,2
26,358,5,211,3,261,1,2
64,439,3,133,2,3,0,2
34,254,30,201,1,-1,0,2
29,1747,5,253,1,458,1,2
29,323,31,524,4,-1,0,2
27,1278,6,162,3,-1,0,2
28,722,15,320,4,180,2,2
35,423,25,423,2,-1,0,2
35,704,16,132,2,2,0,2
38,234,27,827,3,-1,0,2
33,1019,11,297,2,402,1,2
58,515,31,506,8,-1,0,2
24,760,29,422,2,-1,0,2
47,689,30,212,1,54,1,2
31,463,29,692,5,-1,0,2
31,179,20,302,2,-1,0,2
26,394,23,572,3,-1,0,2
37,649,3,167,2,99,1,2
28,744,13,444,6,92,4,2
36,368,28,738,7,-1,0,2
39,480,21,376,2,-1,0,2
54,1747,4,189,2,312,1,2
55,450,30,259,5,-1,0,2
42,1825,26,695,2,-1,0,2
36,423,24,607,2,-1,0,2
50,721,31,253,4,114,2,2
27,486,20,414,3,1,0,2
40,663,23,578,2,-1,0,2
27,558,22,474,2,-1,0,2
29,699,22,654,2,-1,0,2
28,252,18,115,2,89,3,2
28,528,27,793,4,-1,0,2
28,196,9,144,1,456,1,2
41,710,16,87,1,-1,0,2
41,518,12,455,3,211,1,2
32,177,13,712,3,-1,0,2
33,815,7,361,3,368,1,2
35,352,17,441,2,-1,0,2
32,1186,23,382,4,165,3,2
39,501,24,400,2,-1,0,2
33,253,26,429,1,-1,0,2
49,962,5,114,2,108,1,2
31,294,9,511,6,227,2,2
58,374,16,383,1,-1,0,2
32,550,24,212,1,-1,0,2
44,945,20,228,4,241,2,2
47,358,7,119,2,199,2,2
42,340,18,340,2,-1,0,2
26,984,28,103,1,-1,0,2
43,187,9,359,2,224,1,2
40,407,24,336,1,-1,0,2
29,235,16,155,1,269,1,2
37,580,24,399,4,-1,0,2
30,260,19,856,3,-1,0,2
30,520,15,490,6,142,3,2
