MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
2.7325,27,4.621,1.005,1200.0,2.4,34.17,-117.91,0
2.7891,14,5.834295681063123,1.1053097345132743,1298.0,2.4992248062015507,33.66,-117.84,0
3.2456,38,5.922444187414502,1.0258620689655173,914.0,2.41501976284585,36.97,-119.05,0
4.8093,23,6.731617647058823,1.056985294117647,2080.0,2.6458333333333335,34.11,-118.43,0
2.0015,11,4.858024691358025,1.1160493827160494,666.0,2.394179894179894,33.95,-118.17,0
6.208,25,6.237918215613382,1.011378002528445,1064.0,2.653765690376569,37.71,-122.41,1
4.9181,31,6.308411214953271,1.0824742268041236,1792.0,2.353479646017699,33.92,-118.24,1
8.3066,30,6.62259516407669,1.072289156626506,1180.0,2.652542372881356,37.64,-120.95,1
3.5964,45,5.004147465437788,1.0518134715025906,1556.0,2.5686900958466454,33.61,-117.91,0
4.0262,27,5.280188679245283,1.0070754716981132,1481.0,2.538679245283019,33.8,-117.5,0
2.4333,20,4.496062992125984,1.1098425196850394,1523.0,2.1653543307086616,33.93,-118.13,0
2.3578,30,4.735294117647059,1.010294117647059,1027.0,2.631862745098039,34.17,-117.42,0
3.8251,16,5.294117647058823,1.036764705882353,744.0,2.2797202797202796,37.78,-122.39,1
4.9335,37,6.305405405405405,1.0554054054054054,2022.0,2.6864864864864866,33.68,-117.47,1
3.1746,21,5.611111111111111,1.0175925925925926,1564.0,2.730324074074074,33.62,-117.69,0
1.9838,30,4.595070422535211,1.0774647887323943,748.0,2.664788732394366,38.37,-122.72,0
6.3712,22,6.672727272727273,0.9618181818181819,1595.0,2.5945454545454547,37.47,-122.31,1
8.5028,38,7.309859154929577,1.019718309859155,1777.0,2.562295081967213,33.73,-118.29,1
5.2894,31,5.949367088607595,1.0835443037974684,1125.0,3.017910447761194,35.3,-118.91,1
4.099,40,5.775510204081633,1.0680272108843536,1356.0,2.8452380952380953,34.09,-118.18,1
3.5948,36,5.80327868852459,1.019672131147541,1029.0,2.5311475409836066,34.12,-117.63,0
2.3514,22,4.836,1.0133,1168.0,2.7667,33.92,-116.99,0
3.9158,36,5.5608,1.0647,2439.0,2.4541,37.74,-122.44,0
2.8597,29,5.2903,0.9881,1619.0,3.2265,38.43,-121.49,0
3.1382,19,4.8921,1.0836,1938.0,2.3941,34.16,-118.37,1
3.2236,31,5.0474,1.0786,2210.0,3.1732,34.1,-117.85,0
5.6663,21,6.3267,1.0175,759.0,2.2812,33.69,-117.98,1
7.4831,15,7.3729,1.0553,760.0,2.5328,37.92,-122.52,1
3.7996,26,5.728,1.0279,3343.0,3.0783,34.68,-118.13,1
4.9282,15,6.2545,1.0087,845.0,2.5469,33.85,-118.12,1
2.6246,23,4.6072,1.0123,1314.0,2.7932,38.29,-122.47,0
4.4819,20,6.2235,1.0632,1728.0,2.6789,34.14,-118.22,1
3.5891,23,5.26045197740113,1.0108158447807125,1146.0,2.861582242358894,34.15,-118.13,1
4.9383,30,5.9237726103371955,1.0882655307175897,1854.0,2.5206021558872305,33.81,-118.17,1
2.3011,31,4.926108374384237,1.0603448275862069,878.0,2.447413793103448,37.54,-122.42,0
3.5623,20,5.310580204778157,1.0141295188180195,1957.0,2.9019607843137254,33.86,-118.17,1
3.9278,27,5.587301587301587,1.0582010582010581,2365.0,3.045307443365696,37.47,-122.21,1
2.5933,32,5.032,1.094,1229.0,2.65,37.88,-122.3,0
3.5683,22,5.204545454545454,1.0801948051948052,1882.0,2.7857142857142856,33.65,-117.79,0
2.9789,34,5.271226415094339,1.0157232704402517,1334.0,2.789308176100629,33.71,-116.41,1
4.7601,33,5.627240143369176,1.0326953748006376,2177.0,2.373373805525602,33.78,-118.41,1
2.1154,28,5.12156862745098,1.0941176470588236,885.0,3.4705882352941178,34.07,-117.18,0
2.5568,20,4.978947368421053,1.0473684210526317,1576.0,2.378947368421053,33.79,-117.95,0
4.9821,32,5.778688524590164,1.019672131147541,2558.0,2.901639344262295,33.89,-118.35,1
3.4076,24,6.345238095238095,1.109126984126984,2126.0,2.783730158730159,33.65,-117.18,0
2.8957,36,4.889473684210526,1.1026315789473684,1194.0,2.413157894736842,33.77,-118.42,0
5.2246,21,6.200569800569801,1.042780748663102,1413.0,2.829059829059829,33.92,-118.23,1
