ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
70,200,10,60,25,1,1,85,20,5,30,2,40,5,2,2,20,50,4,3,1,75,1
78,230,10,84,25,0,0,95,5,4,30,2,48,4,1,1,15,70,5,3,0,77,1
70,190,10,60,22,0,0,92,10,5,25,2,45,4,1,1,50,70,4,3,0,80,0
65,145,5,60,25,0,1,87,10,5,30,1,45,2,3,2,55,75,5,2,0,80,1
62,105,15,60,25,2,1,85,4,5,28,2,48,-5,2,1,56,65,4,3,1,76,0
79,248,5,90,25,0,0,95,10,4,30,2,40,4,1,1,15,60,5,3,0,80,1
75,200,5,70,25,1,1,90,20,5,28,2,45,2,3,3,50,80,5,4,1,75,0
75,260,6,80,35,1,1,93,10,3,38,3,30,5,1,1,40,60,5,4,0,65,0
70,120,10,60,15,0,1,85,20,5,20,2,40,5,2,1,50,70,3,4,1,80,0
72,178,6,69,23,1,1,91,4,5,26,3,37,4,2,2,40,72,5,6,1,75,0
69,210,7,91,28,1,1,95,-5,5,31,2,35,2,2,1,45,70,5,6,1,65,1
70,240,10,100,30,2,1,95,5,5,32,4,40,5,2,2,50,60,5,4,1,80,1
70,200,10,80,30,1,1,90,5,5,35,2,40,5,1,1,40,60,5,5,1,70,0
70,200,5,80,30,1,1,95,0,5,35,2,30,2,2,1,20,60,4,4,1,70,0
72,180,6,60,22,1,1,90,4,5,25,2,55,2,1,1,50,70,5,6,1,85,0
62,158,3,60,21,1,1,94,5,5,23,2,47,3,1,1,48,64,5,6,1,70,0
70,200,6,80,28,1,0,95,0,5,30,2,35,3,1,1,40,60,5,4,1,75,0
72,150,5,65,28,1,0,90,5,3,30,2,40,2,1,1,55,70,5,6,1,75,0
79,134,6,62,27,3,1,85,4,4,29,4,63,3,1,1,71,77,7,5,2,88,0
77,154,6,46,15,3,1,68,12,3,20,2,62,0,3,3,45,71,5,3,1,75,1
71,200,5,80,25,1,1,93,2,5,28,2,40,1,3,3,55,65,4,4,1,74,1
71,250,5,60,15,1,1,85,15,4,20,1,40,3,3,3,40,70,2,4,0,60,0
70,150,5,60,15,1,1,80,10,4,20,2,40,3,3,3,50,60,4,4,1,65,0
70,200,5,80,25,1,1,90,5,5,30,2,40,2,3,3,50,60,4,4,1,75,1
72,222,6,61,12,1,1,80,5,3,14,1,43,3,2,2,65,55,2,3,0,77,0
72,200,10,80,25,1,1,90,5,3,32,2,40,0,3,3,50,60,4,3,1,70,1
73,289,7,125,12,2,1,72,15,5,17,1,50,6,3,3,45,48,2,2,0,61,0
70,200,5,70,15,1,1,85,10,5,20,2,40,5,2,2,60,70,4,3,1,70,0
68,179,9,61,16,1,1,86,4,2,19,1,36,0,2,2,58,59,4,3,1,74,0
70,150,5,70,20,2,1,80,5,5,25,3,40,3,2,2,45,70,5,4,1,65,0
62,180,5,75,20,1,1,75,3,5,22,2,45,1,1,1,38,70,4,3,2,55,1
65,277,6,75,20,1,0,80,4,5,20,1,40,-5,2,1,45,70,4,3,2,65,0
65,240,5,72,16,2,1,80,4,5,20,3,40,-5,1,1,55,70,4,3,1,63,1
69,345,5,87,15,3,1,75,5,3,20,2,45,0,1,1,60,80,4,2,1,65,1
70,156,7,75,20,0,0,92,4,5,22,1,45,1,2,2,40,60,4,3,1,68,0
71,240,7,77,20,1,1,85,4,6,28,2,37,1,2,2,41,60,3,3,0,65,1
72,250,5,70,20,2,1,80,5,5,30,3,40,3,2,1,45,70,4,3,1,65,1
70,150,5,70,25,1,0,95,3,5,30,3,40,5,2,1,40,70,5,3,1,60,0
71,189,5,72,30,1,0,90,5,5,31,2,40,5,2,1,45,70,5,3,1,60,0
74,289,5,90,35,1,0,92,10,5,40,3,35,5,2,1,55,65,7,5,2,80,1
72,205,5,64,20,1,0,95,5,4,28,3,35,-3,2,1,45,65,5,4,1,67,1
70,220,5,70,20,1,0,95,5,5,25,2,35,2,2,1,50,45,4,3,1,60,1
69,180,5,40,3,1,1,95,3,4,5,1,10,2,2,2,70,50,2,1,1,60,1
72,256,8,65,20,1,0,95,5,5,25,3,35,3,2,1,22,40,5,3,1,80,1
77,212,13,80,18,0,0,100,-7,7,27,0,28,0,2,2,36,-8,8,1,1,91,0
70,250,5,70,20,0,0,95,-5,5,25,2,35,2,1,1,50,30,5,3,1,80,1
70,200,5,65,20,1,1,95,5,5,25,2,35,3,2,2,40,30,5,4,1,80,1
70,200,5,70,20,0,0,95,-5,5,25,2,35,2,1,1,20,10,5,3,1,80,0
70,200,5,60,20,1,1,95,10,5,25,3,35,5,2,2,50,30,5,5,2,70,1
70,213,8,80,18,1,1,90,20,6,20,3,37,3,1,1,45,20,4,2,0,60,1
69,245,7,80,12,2,1,72,17,6,18,3,53,4,1,0,59,42,3,2,1,75,0
70,129,11,66,13,0,0,100,-7,7,13,1,23,18,0,0,37,92,1,2,1,80,1
70,223,9,65,26,0,0,100,-7,7,26,3,30,0,2,2,39,94,3,3,0,50,1
60,200,5,80,10,2,1,70,10,3,15,2,45,0,1,1,50,20,3,2,1,75,1
72,250,6,85,22,1,1,95,21,6,22,3,37,3,1,1,25,3,3,0,1,65,0
62,156,6,68,13,1,1,87,24,6,15,2,33,1,2,2,60,-8,4,-8,1,75,0
65,200,5,80,10,2,1,75,8,3,12,2,50,3,1,1,45,10,3,1,2,65,1
62,250,9,80,20,1,1,90,20,5,24,2,40,0,2,2,55,10,7,4,2,80,1
63,245,5,83,20,1,0,89,3,4,22,2,50,1,2,1,60,70,5,3,1,80,1
72,200,5,70,26,1,1,92,4,5,28,2,40,3,2,2,21,60,4,4,1,80,0
72,250,10,76,22,1,1,92,5,5,25,2,40,3,2,2,25,60,4,2,1,80,1
70,200,5,80,22,1,1,90,5,5,25,2,35,3,2,1,25,5,3,2,0,65,0
70,200,5,80,23,1,1,90,5,5,25,2,40,3,2,1,20,10,4,2,1,60,0
70,200,7,90,23,1,1,88,4,5,25,2,40,3,2,2,20,0,4,1,0,60,1
69,226,2,29,1,0,0,100,-7,7,42,1,0,-7,2,2,85,-8,2,-8,1,100,0
65,200,6,75,22,1,1,88,4,5,25,2,40,3,1,1,25,80,4,3,0,60,0
66,208,9,68,18,1,1,94,33,6,18,2,39,0,2,2,0,5,1,3,-8,83,0
70,200,8,80,23,1,1,90,5,5,25,2,40,3,2,2,20,10,3,2,1,60,0
70,200,6,75,22,1,1,90,5,5,25,2,40,1,2,2,20,15,3,3,1,60,0
65,200,5,50,15,1,0,85,20,5,20,3,60,-5,1,1,70,75,4,5,1,80,0
70,180,5,60,15,1,0,85,15,5,20,2,40,-5,1,1,80,75,3,2,1,80,0
71,192,5,62,23,1,0,88,20,5,27,4,50,-2,1,1,72,79,4,6,1,70,1
67,95,8,42,15,1,1,79,15,5,20,3,59,1,1,1,75,70,3,5,1,83,1
70,200,5,60,15,1,0,85,20,5,20,3,50,-5,1,1,80,70,4,3,1,70,0
70,200,5,60,15,1,0,85,20,5,20,3,50,-5,1,1,70,60,4,3,1,70,0
77,150,4,65,15,1,0,82,20,5,18,1,38,-7,1,1,92,78,3,3,0,82,1
70,200,5,50,15,1,0,85,20,5,20,1,40,-5,1,1,75,80,4,5,1,80,0
70,200,5,60,20,1,0,90,15,5,25,3,40,5,1,1,75,70,4,3,1,80,0
72,180,5,70,22,1,0,88,25,5,25,3,51,-3,1,1,76,80,4,3,1,82,0
67,95,2,43,15,1,0,82,5,5,20,2,50,3,1,1,40,70,3,2,1,80,0
65,150,5,75,20,1,0,80,20,5,24,2,45,-5,1,1,85,80,4,2,1,85,0
67,156,5,72,17,1,1,82,20,5,20,1,49,-5,1,1,75,80,4,3,0,83,1
70,150,5,70,20,1,1,80,20,5,25,3,45,-5,1,1,85,80,4,3,1,85,1
71,268,6,110,28,0,0,100,-7,7,30,3,38,0,1,0,30,84,3,3,0,67,1
71,255,8,98,23,0,0,100,-7,7,29,3,29,0,1,0,3,81,2,3,0,71,1
70,200,5,80,18,2,1,70,10,5,20,3,50,0,1,1,50,80,4,3,1,80,1
72,155,7,78,18,1,0,85,5,5,21,1,39,1,1,1,68,80,4,3,1,82,0
71,241,9,102,28,0,0,100,-7,7,28,2,24,5,1,0,1,78,0,2,1,17,1
65,112,8,55,16,1,0,70,10,5,20,2,50,-3,1,1,75,65,4,3,1,80,0
67,256,7,98,15,1,0,95,20,6,19,2,37,7,1,1,48,11,4,6,0,65,0
81,200,3,70,16,1,1,95,25,6,18,2,45,1,1,1,22,63,3,3,0,68,1
66,200,6,72,16,1,1,95,27,6,18,2,38,0,2,2,10,14,1,3,0,89,0
68,150,3,70,20,1,1,90,5,5,22,2,40,1,1,1,60,70,4,2,1,80,1
69,189,6,73,17,1,0,95,5,5,20,3,45,3,2,1,58,68,2,3,1,75,0
65,192,5,70,22,0,0,90,-5,5,25,2,40,4,1,1,42,72,4,3,1,85,0
70,200,8,75,15,0,0,95,10,5,20,2,45,1,2,2,55,20,3,4,1,70,0
70,200,5,80,15,1,0,95,10,5,20,2,40,5,1,1,20,10,3,2,0,50,0
67,222,7,72,17,1,1,92,15,6,20,2,40,0,1,1,60,71,3,3,1,78,0
68,167,6,73,15,1,0,94,15,5,17,4,50,0,2,1,45,42,3,4,1,75,0
70,240,7,70,20,1,1,95,5,5,25,2,35,2,3,3,55,60,2,3,1,65,1
70,250,5,75,25,1,1,90,5,3,30,4,35,-5,3,3,45,55,4,4,2,65,1
75,220,5,90,20,0,0,95,-5,5,25,2,35,3,2,2,20,50,2,3,0,60,1
70,290,6,100,23,1,1,95,10,5,25,4,35,-5,3,3,50,60,5,4,2,75,1
60,240,5,70,25,1,1,80,5,5,30,4,35,-5,3,3,50,60,5,4,2,70,1
70,150,5,70,20,2,1,80,3,3,25,2,45,5,2,2,50,60,4,3,1,70,1
70,240,8,70,20,1,0,90,5,5,22,2,40,0,3,2,60,50,2,3,0,70,1
72,300,7,105,20,0,0,95,-5,5,25,2,35,3,2,1,10,40,2,3,0,55,1
70,240,3,72,25,1,1,90,5,3,28,2,32,-6,3,3,60,40,2,2,1,67,1
61,240,4,75,27,0,0,95,0,5,30,2,35,-5,3,3,48,50,5,4,2,68,0
72,210,8,75,20,1,1,90,10,5,22,2,35,1,3,3,55,60,3,3,2,75,0
70,110,10,45,22,1,1,87,9,3,23,2,52,1,3,3,58,65,5,4,2,72,0
72,254,8,95,20,1,1,88,6,3,22,3,36,3,3,3,60,65,5,4,2,77,0
73,182,8,70,20,1,1,88,3,5,23,3,36,1,2,2,55,60,3,4,1,77,0
70,212,8,80,27,0,0,93,3,5,31,2,45,9,1,1,32,53,5,5,1,82,1
76,230,6,100,20,1,1,90,10,5,23,3,36,4,2,2,55,70,5,3,2,65,0
72,240,10,100,20,1,1,85,8,5,24,2,35,3,3,3,58,60,5,4,2,76,0
72,225,6,85,20,1,1,90,10,5,25,2,37,3,2,2,45,55,3,4,0,77,0
72,230,10,85,22,0,0,95,5,5,25,2,36,5,1,1,45,60,5,5,1,75,1
70,180,8,80,25,1,1,90,5,5,28,2,40,7,1,1,35,60,5,6,2,75,0
