CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,396.9,16.2,18.6
0.01311,90.0,2.97,0,0.4,6.635,62.0,4.3996,2,285,15.3,394.74,5.49,30.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
2.924,0.0,19.58,0,0.605,5.813,90.3,2.847,5,403,14.7,240.16,9.81,21.9
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.21977,90.0,10.81,0,0.413,6.065,7.8,5.2873,4,305,19.2,396.9,6.12,24.0
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.06076,0.0,11.93,0,0.573,6.976,91.0,2.1675,1,273,21.0,396.9,5.64,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.0837,45.0,3.44,0,0.437,6.103,45.0,3.7476,5,398,15.2,396.9,9.45,32.2
0.04113,25.0,4.86,0,0.426,6.564,34.6,5.6917,4,281,19.0,395.15,7.34,31.2
0.01108,0.0,2.46,0,0.488,6.211,68.8,3.2157,3,193,17.8,390.83,12.6,30.5
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00501,0.0,2.18,0,0.458,6.578,40.3,5.57,3,222,18.7,393.68,2.98,34.2
0.01301,35.0,2.95,0,0.428,6.635,49.7,5.4159,2,252,18.3,395.75,5.49,30.1
0.02055,85.0,0.74,0,0.41,6.383,35.7,9.1876,2,313,17.3,396.9,4.32,37.3
0.03871,52.5,5.32,0,0.405,6.209,65.3,4.0945,5,293,16.6,395.58,9.28,26.4
0.0187,85.0,4.15,0,0.429,6.17,52.8,6.3361,4,351,17.9,394.46,6.67,26.4
0.02237,0.0,8.14,0,0.538,6.421,78.9,4.5809,4,307,21.0,396.9,9.91,25.3
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.14,8.51,24.7
0.0837,45.0,6.0,0,0.507,6.295,70.2,3.2157,4,300,15.3,396.9,7.56,29.8
0.00296,0.0,2.97,0,0.401,5.914,83.9,5.118,2,285,15.3,396.33,4.45,32.2
0.002,80.0,3.5,1,0.421,6.2,50.0,6.0,4,350,15.0,390.0,9.0,30.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03113,0.0,4.39,0,0.442,6.655,45.2,6.8185,3,352,18.8,396.9,5.25,31.5
0.02675,0.0,7.07,0,0.469,6.229,60.1,4.7075,2,242,17.8,380.02,7.74,23.1
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.09164,0.0,10.81,0,0.413,6.065,69.6,2.9568,4,305,19.2,390.91,5.52,24.8
0.02177,82.5,2.03,0,0.415,7.61,22.0,5.6484,2,348,14.7,395.38,3.11,48.8
0.01223,0.0,2.46,0,0.488,6.897,21.7,3.3751,3,193,17.8,393.45,4.63,36.4
0.00332,20.0,3.89,0,0.405,6.897,45.8,6.1513,3,352,18.3,392.63,8.11,30.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02237,30.0,1.91,0,0.413,5.809,62.2,6.0877,4,334,22.0,398.04,9.47,20.3
0.03041,0.0,5.19,0,0.515,6.185,86.5,4.0905,5,224,20.2,394.81,10.56,22.9
0.09299,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,393.45,6.48,25.3
0.06899,0.0,2.89,0,0.445,7.416,62.5,6.063,2,276,18.0,393.53,5.49,30.1
0.01709,90.0,2.02,0,0.41,6.728,36.1,6.8185,5,187,17.0,384.46,4.21,32.2
0.08452,30.0,4.93,0,0.428,6.152,42.3,6.693,6,300,16.6,383.78,7.37,31.6
0.04113,25.0,4.86,0,0.426,6.176,23.0,5.7209,4,281,19.0,396.9,5.29,28.4
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02899,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335,19.7,389.85,5.89,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.06129,20.0,3.97,0,0.647,5.851,86.3,2.834,5,264,13.0,393.37,11.74,21.2
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.15038,0.0,25.65,0,0.581,6.361,56.8,2.7147,2,188,20.2,395.43,17.12,17.2
0.3196,0.0,6.91,0,0.448,6.341,21.2,5.4159,3,233,17.9,396.9,5.29,26.6
0.03768,80.0,1.52,0,0.445,7.185,36.6,7.6172,2,329,12.6,392.2,5.99,30.8
0.04297,52.5,5.86,0,0.431,6.168,19.5,7.3167,7,330,19.1,378.09,5.98,24.3
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.12204,0.0,8.14,0,0.538,5.985,45.5,4.8122,4,307,21.0,378.25,10.74,21.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,32.7
0.08452,0.0,9.69,0,0.585,6.438,49.1,4.4986,6,391,19.2,396.9,5.39,31.5
0.04113,25.0,4.86,0,0.426,6.727,33.5,5.4007,4,281,19.0,395.28,5.49,27.1
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,392.83,9.1,22.0
0.001,0.0,3.0,0,0.4,6.0,70.0,4.0,3,250,15.0,380.0,5.0,30.0
0.03584,0.0,5.96,0,0.499,6.315,45.8,6.5115,5,279,19.2,388.45,9.54,25.0
0.12329,0.0,8.56,0,0.52,5.985,64.2,4.065,5,384,20.9,394.08,10.19,22.2
0.09164,0.0,10.59,0,0.489,5.752,77.9,3.7662,4,277,18.6,395.65,14.66,22.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.09299,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,393.45,6.48,25.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.0187,0.0,7.07,0,0.469,6.153,70.4,4.175,2,242,17.8,392.63,4.45,37.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.22163,0.0,6.91,0,0.448,7.2,71.9,4.3665,3,233,17.9,395.75,8.05,24.6
0.09164,0.0,10.59,0,0.489,5.968,85.7,2.4908,4,277,18.6,391.7,13.09,20.3
0.00296,85.0,4.15,0,0.429,6.394,29.3,8.0885,4,296,16.6,388.45,6.07,26.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03306,0.0,5.19,0,0.515,6.059,68.0,3.7041,5,224,20.2,396.9,9.8,21.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01142,0.0,7.07,0,0.469,6.396,74.5,3.7965,2,242,17.8,393.53,3.57,33.2
0.01301,35.0,1.52,0,0.442,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,32.7
0.02875,28.0,7.07,0,0.469,6.465,33.4,4.1272,2,242,17.8,394.63,2.94,33.4
0.09512,0.0,12.5,0,0.52,6.31,37.3,4.682,5,398,18.7,394.12,9.97,22.3
0.05789,12.5,7.87,0,0.524,6.335,56.5,3.6646,5,311,15.2,392.5,9.04,24.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.07151,0.0,5.79,0,0.413,6.114,79.8,3.5459,6,279,14.8,395.56,13.45,18.9
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01951,17.5,1.38,0,0.4161,7.104,47.8,4.5667,3,216,18.6,393.24,8.05,32.9
0.17783,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,10.29,20.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.06905,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,396.9,2.98,32.4
0.02875,28.0,6.2,0,0.504,6.345,76.7,3.6519,8,307,17.4,394.63,7.43,28.7
0.01311,90.0,1.22,0,0.4,7.287,38.4,7.309,5,226,17.9,395.63,4.12,34.3
0.00102,0.0,2.45,0,0.489,6.021,58.5,7.8204,3,222,18.7,395.63,8.88,22.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02875,28.0,4.96,0,0.575,6.346,32.2,7.0379,3,223,21.0,393.68,6.75,26.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.13262,0.0,8.56,0,0.52,6.127,85.4,2.1227,5,384,20.9,70.8,10.63,22.0
0.08452,0.0,3.37,0,0.398,6.208,94.7,5.2873,4,337,16.1,396.9,7.73,28.2
0.0187,85.0,4.15,0,0.429,6.47,33.1,5.118,4,351,17.9,394.46,6.85,32.2
0.001,10.0,2.0,1,0.45,6.0,70.0,5.0,5,300,15.0,350.0,5.0,35.0
0.07356,0.0,4.39,0,0.4429,6.512,45.2,6.8147,3,352,18.8,392.33,6.21,29.0
0.01501,90.0,1.21,1,0.401,6.419,52.3,9.2203,1,198,13.6,395.52,3.16,42.3
0.01301,35.0,1.52,0,0.4429,7.241,57.1,3.7965,1,284,15.5,394.74,5.49,31.7
0.0456,0.0,5.19,0,0.515,5.829,68.2,3.6885,5,224,20.2,396.9,9.97,22.3
0.06263,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,391.99,9.67,23.1
0.05372,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,393.45,6.12,25.0
0.02675,0.0,7.07,0,0.469,6.299,56.5,4.4986,2,242,17.8,349.48,5.58,29.0
0.01301,35.0,2.18,0,0.458,6.129,45.8,6.8147,7,222,18.7,396.9,6.59,33.1
0.02498,0.0,1.89,0,0.518,6.54,59.7,6.2669,1,422,15.9,389.96,8.65,16.5
0.06588,0.0,3.24,0,0.46,6.211,28.9,5.885,4,430,16.9,382.44,9.97,25.1
0.04684,0.0,3.41,0,0.489,6.417,66.1,3.0923,2,270,17.8,392.63,7.43,24.1
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.001,20.0,3.5,0,0.45,6.5,60.0,6.0,4,325,15.0,380.0,5.0,30.0
0.22438,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,11.72,23.4
0.01301,35.0,2.95,0,0.428,7.249,21.9,5.9604,2,252,18.3,395.63,4.81,44.8
0.06417,0.0,5.96,0,0.499,6.593,76.5,3.9175,5,279,19.2,396.9,9.28,31.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02875,28.0,3.5,0,0.442,6.546,33.1,7.185,5,270,17.8,394.12,5.98,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02875,28.0,2.03,0,0.415,6.604,33.2,5.118,2,348,14.7,380.79,3.53,43.8
0.01265,0.0,18.1,0,0.713,6.209,95.2,2.1403,24,666,20.2,396.9,15.39,19.0
0.02055,85.0,0.74,0,0.422,7.21,82.9,3.411,2,313,17.3,385.05,4.14,44.8
0.00254,0.0,2.46,0,0.488,6.487,82.9,2.8715,3,193,17.8,390.07,4.73,42.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03359,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252,18.3,395.62,1.98,34.9
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00707,0.0,8.14,0,0.538,6.297,71.6,3.3779,4,307,21.0,394.63,2.94,33.4
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,4.32,33.2
0.00707,0.0,8.14,0,0.538,6.172,96.1,3.9769,4,307,21.0,395.5,9.62,22.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.11604,80.0,3.37,0,0.398,6.826,41.9,5.2873,4,337,16.1,396.9,4.21,33.1
0.30844,0.0,7.07,0,0.469,6.376,52.6,4.5404,2,242,17.8,396.9,7.18,27.1
0.062,0.0,3.24,0,0.431,6.423,14.9,6.0622,4,430,16.9,377.07,4.98,30.5
0.06588,0.0,3.24,0,0.46,6.211,28.9,5.885,4,430,16.9,389.39,6.38,24.1
0.02543,55.0,2.25,0,0.389,6.68,53.2,5.118,5,358,15.2,393.87,5.03,32.2
0.11217,0.0,8.56,0,0.52,6.836,44.9,5.2411,5,384,20.9,394.05,9.68,22.5
0.22198,0.0,6.91,0,0.448,6.03,85.1,5.104,3,233,17.9,395.65,13.27,20.3
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.5,35.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02236,0.0,7.07,0,0.469,6.45,61.1,4.7075,2,242,17.8,396.9,8.2,22.5
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.03,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00501,85.0,2.1,0,0.433,6.7,30.0,8.5,4,285,17.1,391.0,6.0,24.6
0.00501,75.0,2.5,0,0.429,6.7,35.5,7.9,4,276,17.5,392.05,6.0,25.2
0.01951,17.5,7.85,0,0.538,6.611,97.1,6.0821,5,311,15.2,396.9,9.59,23.7
0.0223,82.0,2.03,0,0.415,6.743,32.2,7.0573,4,280,16.6,395.56,4.98,30.1
0.02543,55.0,2.37,0,0.393,6.635,65.2,4.6528,5,358,14.8,394.76,5.5,27.1
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,392.83,9.55,21.2
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.02875,28.0,5.19,0,0.515,6.011,85.5,4.375,5,224,20.2,391.93,10.66,23.3
0.02675,0.0,5.19,0,0.515,6.043,88.8,4.4534,5,224,20.2,396.9,4.39,30.8
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,10.56,22.8
0.05735,0.0,2.46,0,0.488,6.03,80.8,2.505,3,193,17.8,392.63,9.68,25.1
0.0456,0.0,5.64,0,0.439,5.854,70.2,6.6407,4,243,16.8,393.97,10.27,24.7
0.25199,0.0,9.9,0,0.544,6.174,83.3,2.505,4,304,18.4,396.9,8.05,24.1
0.09849,0.0,25.65,0,0.581,6.014,84.2,2.1974,2,188,19.1,379.38,15.1,21.7
0.04981,21.0,5.64,0,0.439,5.998,21.4,6.0821,4,243,16.8,396.9,7.96,30.4
0.02055,85.0,4.15,0,0.429,6.289,27.5,8.7921,4,351,17.9,392.43,6.54,25.0
0.01128,0.0,7.07,0,0.469,6.072,57.1,4.8675,2,242,17.8,392.83,9.69,23.1
0.03113,0.0,4.39,0,0.4429,6.012,31.8,4.5026,3,352,18.8,385.64,10.53,22.9
0.02875,28.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,394.12,11.48,21.2
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.23,3.92,31.2
0.15038,0.0,25.65,0,0.581,5.928,100.0,1.5894,2,188,19.1,370.31,14.21,20.3
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.21,28.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.03041,0.0,5.19,0,0.515,6.112,40.0,5.6894,5,224,20.2,394.81,9.33,22.0
0.03041,0.0,5.19,0,0.515,5.888,45.2,5.9282,5,224,20.2,396.9,10.84,20.5
